"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.1","1019.3","1018.3","2018-01-01 08:37","1013.2","2018-01-01 15:25","18.6","25.2","2018-01-01 14:18","14.8","2018-01-01 07:07","12.3","67","47","2018-01-01 15:07","3.6","350","9.4","360","2018-01-01 17:49","0.0","0.0","0.0","...","0.0","...","9.1","85.0","15.71","6.3","...","5","2018-01-01 13:00","2.1"
"02","1015.7","1018.9","1017.8","2018-01-02 09:00","1013.4","2018-01-02 15:52","19.4","24.9","2018-01-02 13:45","16.2","2018-01-02 05:51","14.7","75","56","2018-01-02 12:41","2.6","360","6.7","30","2018-01-02 04:46","0.0","0.0","0.0","...","0.0","...","9.2","85.9","15.64","4.6","...","5","2018-01-02 13:00","0.6"
"03","1015.7","1018.9","1017.8","2018-01-03 08:13","1013.3","2018-01-03 14:31","20.0","25.0","2018-01-03 13:41","16.6","2018-01-03 06:23","15.8","78","57","2018-01-03 14:04","2.0","350","5.7","300","2018-01-03 14:52","0.0","0.0","0.0","...","0.0","...","8.3","77.4","14.12","4.3","...","5","2018-01-03 13:00","2.5"
"04","1014.2","1017.4","1016.1","2018-01-04 00:01","1012.7","2018-01-04 15:34","19.4","23.7","2018-01-04 12:37","17.5","2018-01-04 18:44","16.0","81","63","2018-01-04 12:35","2.5","350","9.4","350","2018-01-04 14:19","16.0","7.9","1.0","2018-01-04 17:03","4.0","2018-01-04 17:56","0.4","3.7","7.25","2.3","...","4","2018-01-04 12:00","8.4"
"05","1012.4","1015.5","1014.1","2018-01-05 08:34","1010.5","2018-01-05 14:15","19.2","22.6","2018-01-05 13:15","17.1","2018-01-05 23:49","16.7","86","77","2018-01-05 15:47","3.7","350","9.3","340","2018-01-05 12:07","4.0","9.0","0.5","2018-01-05 00:27","1.0","2018-01-05 02:24","0.1","0.9","7.66","3.2","...","4","2018-01-05 13:00","9.8"
"06","1012.3","1015.5","1013.8","2018-01-06 09:54","1010.8","2018-01-06 14:22","18.0","19.8","2018-01-06 12:25","16.5","2018-01-06 02:46","16.3","90","84","2018-01-06 14:53","2.8","350","8.4","360","2018-01-06 23:48","5.5","8.6","1.0","2018-01-06 08:11","2.5","2018-01-06 07:21","0.0","0.0","4.65","2.5","...","3","2018-01-06 13:00","10.0"
"07","1011.3","1014.5","1013.1","2018-01-07 00:01","1009.6","2018-01-07 13:56","20.4","25.1","2018-01-07 14:58","18.0","2018-01-07 00:51","17.2","82","68","2018-01-07 14:57","2.9","360","9.6","30","2018-01-07 08:50","1.0","2.5","0.5","2018-01-07 00:16","0.5","2018-01-07 00:01","2.5","23.3","10.15","9.4","...","4","2018-01-07 12:00","8.5"
"08","1011.0","1014.2","1013.6","2018-01-08 23:40","1009.1","2018-01-08 06:27","21.9","28.2","2018-01-08 11:06","19.3","2018-01-08 16:08","18.0","79","64","2018-01-08 11:06","3.6","10","12.9","360","2018-01-08 19:02","5.0","2.7","2.0","2018-01-08 15:57","3.5","2018-01-08 15:46","1.4","13.0","6.27","12.6","...","4","2018-01-08 11:00","7.6"
"09","1017.0","1020.2","1019.9","2018-01-09 21:44","1013.3","2018-01-09 00:01","13.3","20.2","2018-01-09 00:01","11.2","2018-01-09 22:11","11.7","90","75","2018-01-09 00:01","5.0","350","19.4","340","2018-01-09 03:55","3.0","7.1","1.0","2018-01-09 09:11","1.0","2018-01-09 09:11","0.0","0.0","1.18","7.0","...","1","2018-01-09 13:00","9.9"
"10","1020.2","1023.5","1022.5","2018-01-10 10:03","1017.6","2018-01-10 15:27","13.0","17.8","2018-01-10 15:40","10.6","2018-01-10 03:26","6.0","63","50","2018-01-10 14:52","5.4","350","14.9","350","2018-01-10 10:52","0.5","0.5","0.5","2018-01-10 08:20","0.5","2018-01-10 08:20","4.3","39.9","12.28","10.6","...","5","2018-01-10 13:00","8.1"
