"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1017.6","1020.7","1019.6","2017-01-01 08:36","1015.4","2017-01-01 15:12","20.9","25.7","2017-01-01 11:39","17.8","2017-01-01 04:42","17.4","81","63","2017-01-01 12:32","1.8","320","6.3","30","2017-01-01 20:43","0.0","0.0","0.0","...","0.0","...","8.9","83.1","13.49","2.3","...","...","...","1.8"
"02","1016.6","1019.8","1018.8","2017-01-02 09:28","1014.5","2017-01-02 15:36","20.8","25.5","2017-01-02 12:58","18.4","2017-01-02 07:14","17.5","82","66","2017-01-02 12:50","2.7","30","7.6","320","2017-01-02 13:25","0.0","0.0","0.0","...","0.0","...","8.3","77.5","12.61","2.4","...","...","...","2.9"
"03","1015.9","1019.1","1017.9","2017-01-03 09:39","1014.1","2017-01-03 14:22","20.8","26.4","2017-01-03 13:15","18.1","2017-01-03 07:04","17.8","83","59","2017-01-03 13:35","1.9","20","5.9","330","2017-01-03 14:30","0.0","0.0","0.0","...","0.0","...","6.3","58.8","12.04","1.8","...","...","...","3.9"
"04","1014.8","1018.0","1016.8","2017-01-04 08:59","1012.8","2017-01-04 14:33","21.3","25.8","2017-01-04 13:08","18.9","2017-01-04 05:50","17.9","82","62","2017-01-04 12:53","2.2","20","7.2","30","2017-01-04 17:32","0.0","0.0","0.0","...","0.0","...","6.9","64.3","11.52","2.8","...","...","...","3.1"
"05","1013.7","1016.9","1015.2","2017-01-05 09:46","1011.2","2017-01-05 15:16","21.3","25.5","2017-01-05 15:17","18.7","2017-01-05 03:31","17.6","80","61","2017-01-05 16:13","2.5","360","8.6","360","2017-01-05 17:58","0.0","0.0","0.0","...","0.0","...","6.8","63.4","11.14","4.6","...","...","...","2.0"
"06","1012.6","1015.8","1014.6","2017-01-06 08:57","1010.3","2017-01-06 15:01","20.8","25.7","2017-01-06 13:53","17.8","2017-01-06 07:45","17.5","82","62","2017-01-06 13:59","2.8","30","8.3","350","2017-01-06 16:42","0.0","0.0","0.0","...","0.0","...","6.9","64.3","13.18","2.1","...","...","...","2.5"
"07","1010.7","1013.8","1012.5","2017-01-07 00:17","1008.4","2017-01-07 15:08","22.4","27.2","2017-01-07 11:46","19.4","2017-01-07 05:15","18.0","77","56","2017-01-07 11:21","2.4","30","7.3","330","2017-01-07 12:25","0.0","0.0","0.0","...","0.0","...","6.7","62.4","13.34","3.3","...","...","...","4.1"
"08","1009.8","1013.0","1011.6","2017-01-08 21:46","1007.3","2017-01-08 14:32","22.6","27.5","2017-01-08 12:58","19.7","2017-01-08 23:40","17.7","75","56","2017-01-08 12:58","3.4","30","9.5","360","2017-01-08 09:23","0.0","0.0","0.0","...","0.0","...","9.9","92.1","14.33","5.4","...","...","...","0.8"
"09","1012.3","1015.5","1014.4","2017-01-09 22:11","1010.1","2017-01-09 14:19","20.4","26.3","2017-01-09 13:36","17.6","2017-01-09 23:56","15.6","74","56","2017-01-09 13:33","3.4","10","9.4","360","2017-01-09 16:29","0.0","0.0","0.0","...","0.0","...","9.1","84.6","13.64","5.0","...","...","...","0.5"
"10","1014.9","1018.1","1017.0","2017-01-10 09:02","1013.1","2017-01-10 14:25","19.6","25.3","2017-01-10 15:14","15.7","2017-01-10 06:45","14.2","72","56","2017-01-10 15:14","3.2","20","8.2","30","2017-01-10 20:41","0.0","0.0","0.0","...","0.0","...","8.4","78.0","13.29","4.6","...","...","...","2.3"
"11","1014.7","1017.9","1017.0","2017-01-11 08:35","1011.8","2017-01-11 14:57","20.1","25.5","2017-01-11 14:28","16.6","2017-01-11 04:13","15.2","73","57","2017-01-11 14:27","3.2","30","8.4","20","2017-01-11 19:50","0.0","0.0","0.0","...","0.0","...","8.5","78.8","13.21","3.0","...","...","...","3.1"
"12","1012.2","1015.4","1015.0","2017-01-12 00:01","1009.7","2017-01-12 14:37","20.5","24.6","2017-01-12 13:52","18.4","2017-01-12 04:14","16.8","80","66","2017-01-12 13:17","3.5","20","9.2","20","2017-01-12 18:35","0.0","0.0","0.0","...","0.0","...","8.1","75.1","13.23","3.9","...","...","...","6.1"
"13","1011.0","1014.2","1012.7","2017-01-13 22:40","1009.1","2017-01-13 13:49","19.9","24.4","2017-01-13 13:49","16.8","2017-01-13 23:43","15.9","78","65","2017-01-13 13:17","4.0","20","10.1","30","2017-01-13 19:18","0.0","0.0","0.0","...","0.0","...","4.4","40.7","12.02","3.6","...","...","...","6.9"
"14","1013.7","1016.9","1016.1","2017-01-14 23:57","1011.6","2017-01-14 04:45","17.1","20.0","2017-01-14 15:29","14.7","2017-01-14 09:23","13.2","78","70","2017-01-14 23:03","4.0","20","10.1","20","2017-01-14 02:52","0.0","0.0","0.0","...","0.0","...","1.2","11.1","7.96","4.4","...","...","...","8.0"
"15","1015.9","1019.1","1017.8","2017-01-15 09:07","1013.9","2017-01-15 14:07","17.5","21.9","2017-01-15 15:23","15.2","2017-01-15 05:03","12.5","73","63","2017-01-15 14:48","3.2","20","9.6","20","2017-01-15 20:15","0.0","0.0","0.0","...","0.0","...","2.8","25.9","8.93","6.0","...","...","...","8.0"
"16","1016.4","1019.6","1018.1","2017-01-16 22:32","1013.9","2017-01-16 15:24","18.0","22.6","2017-01-16 14:27","15.0","2017-01-16 07:07","12.7","72","61","2017-01-16 13:05","3.6","20","9.4","20","2017-01-16 05:53","0.0","0.0","0.0","...","0.0","...","8.5","78.5","14.42","9.9","...","...","...","3.8"
"17","1017.9","1021.1","1019.8","2017-01-17 23:14","1015.9","2017-01-17 14:42","18.8","23.7","2017-01-17 13:43","16.0","2017-01-17 02:15","13.9","73","60","2017-01-17 12:41","3.7","20","10.5","320","2017-01-17 13:58","0.0","0.0","0.0","...","0.0","...","8.2","75.6","13.52","7.1","...","...","...","4.8"
"18","1018.2","1021.4","1020.2","2017-01-18 08:32","1016.1","2017-01-18 14:23","20.2","26.2","2017-01-18 13:46","17.3","2017-01-18 00:05","16.2","79","56","2017-01-18 13:46","3.8","20","8.8","360","2017-01-18 10:47","0.0","0.0","0.0","...","0.0","...","8.3","76.5","14.75","5.2","...","...","...","3.9"
"19","1016.6","1019.8","1018.7","2017-01-19 08:36","1013.8","2017-01-19 15:16","21.0","27.3","2017-01-19 14:04","18.2","2017-01-19 23:11","16.8","78","56","2017-01-19 14:04","3.6","20","8.7","300","2017-01-19 15:38","0.0","0.0","0.0","...","0.0","...","10.0","92.0","15.31","4.8","...","...","...","2.3"
"20","1017.7","1020.9","1019.7","2017-01-20 23:26","1015.6","2017-01-20 14:43","17.5","22.4","2017-01-20 13:06","13.1","2017-01-20 23:46","12.7","74","60","2017-01-20 14:31","5.5","20","13.2","10","2017-01-20 17:28","0.0","0.0","0.0","...","0.0","...","6.1","56.1","13.83","4.3","...","...","...","6.1"
"21","1020.4","1023.7","1022.8","2017-01-21 09:47","1018.1","2017-01-21 15:16","15.5","20.3","2017-01-21 15:01","13.1","2017-01-21 00:33","9.4","67","59","2017-01-21 15:22","4.6","20","11.5","10","2017-01-21 02:12","0.0","0.0","0.0","...","0.0","...","1.1","10.1","7.69","6.0","...","...","...","7.5"
"22","1021.1","1024.3","1023.0","2017-01-22 09:02","1018.6","2017-01-22 15:17","16.8","22.2","2017-01-22 14:16","14.1","2017-01-22 03:37","9.9","64","48","2017-01-22 14:10","3.9","20","9.8","20","2017-01-22 06:00","0.0","0.0","0.0","...","0.0","...","2.9","26.6","10.77","8.1","...","...","...","7.1"
"23","1021.1","1024.3","1022.9","2017-01-23 09:48","1019.2","2017-01-23 14:58","17.5","22.6","2017-01-23 14:02","14.0","2017-01-23 06:16","10.2","62","53","2017-01-23 13:59","2.4","10","6.8","20","2017-01-23 18:36","0.0","0.0","0.0","...","0.0","...","4.0","36.6","11.90","5.5","...","...","...","7.9"
"24","1021.7","1024.9","1023.2","2017-01-24 09:32","1019.8","2017-01-24 15:18","17.6","22.5","2017-01-24 14:15","14.8","2017-01-24 06:32","11.2","67","56","2017-01-24 14:15","3.5","10","10.7","30","2017-01-24 22:55","0.0","0.0","0.0","...","0.0","...","3.1","28.3","10.64","5.4","...","...","...","7.9"
"25","1021.0","1024.2","1022.7","2017-01-25 00:05","1018.7","2017-01-25 16:08","17.3","22.5","2017-01-25 15:27","14.7","2017-01-25 05:29","11.9","71","56","2017-01-25 14:38","4.7","20","13.2","20","2017-01-25 17:56","0.0","0.0","0.0","...","0.0","...","5.1","46.6","12.63","9.0","...","...","...","4.8"
