"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1013.2","1016.4","1014.7","2017-12-11 09:13","1011.3","2017-12-11 14:40","18.9","24.7","2017-12-11 13:16","15.1","2017-12-11 06:46","13.2","71","50","2017-12-11 13:39","3.8","360","9.6","360","2017-12-11 15:39","0.0","0.0","0.0","...","0.0","...","6.6","61.7","14.05","4.9","...","5","2017-12-11 12:00","5.0"
"12","1014.3","1017.5","1016.6","2017-12-12 09:14","1012.8","2017-12-12 04:29","18.8","21.5","2017-12-12 14:16","17.2","2017-12-12 06:26","13.2","70","60","2017-12-12 14:49","3.6","10","12.4","10","2017-12-12 12:28","0.0","0.0","0.0","...","0.0","...","0.0","0.0","4.09","5.1","...","2","2017-12-12 13:00","9.5"
"13","1013.7","1016.9","1015.0","2017-12-13 09:04","1012.2","2017-12-13 15:16","20.2","25.7","2017-12-13 12:20","17.4","2017-12-13 03:35","15.6","76","55","2017-12-13 12:51","2.7","360","8.4","360","2017-12-13 05:47","0.0","0.0","0.0","...","0.0","...","4.7","44.0","12.50","7.3","...","5","2017-12-13 12:00","6.8"
"14","1014.3","1017.5","1015.7","2017-12-14 09:12","1012.9","2017-12-14 15:06","20.6","25.1","2017-12-14 15:51","17.0","2017-12-14 05:53","15.6","74","56","2017-12-14 15:42","2.6","10","8.0","340","2017-12-14 16:20","0.0","0.0","0.0","...","0.0","...","9.6","89.8","15.68","7.6","...","5","2017-12-14 13:00","2.3"
"15","1014.9","1018.1","1016.2","2017-12-15 09:36","1013.1","2017-12-15 14:12","20.4","25.3","2017-12-15 13:34","17.9","2017-12-15 06:11","16.5","79","62","2017-12-15 12:03","2.9","350","11.1","360","2017-12-15 16:46","0.0","0.0","0.0","...","0.0","...","8.6","80.5","14.71","4.9","...","5","2017-12-15 12:00","3.1"
"16","1016.3","1019.5","1017.6","2017-12-16 09:25","1014.1","2017-12-16 14:39","18.5","21.2","2017-12-16 13:42","15.1","2017-12-16 22:32","14.9","80","72","2017-12-16 23:38","5.4","350","15.3","360","2017-12-16 18:20","0.0","0.0","0.0","...","0.0","...","0.0","0.0","6.58","7.1","...","3","2017-12-16 13:00","8.5"
"17","1018.7","1021.9","1020.1","2017-12-17 10:11","1017.2","2017-12-17 15:14","16.1","19.4","2017-12-17 12:02","14.2","2017-12-17 07:09","9.9","67","56","2017-12-17 12:30","4.6","350","13.8","350","2017-12-17 06:59","0.0","0.0","0.0","...","0.0","...","6.0","56.2","13.43","10.3","...","5","2017-12-17 12:00","7.0"
"18","1018.0","1021.2","1020.1","2017-12-18 08:32","1015.5","2017-12-18 15:29","17.1","21.0","2017-12-18 13:50","14.5","2017-12-18 01:21","11.4","69","57","2017-12-18 13:28","4.3","350","11.1","350","2017-12-18 17:07","0.0","0.0","0.0","...","0.0","...","1.2","11.2","10.62","11.3","...","5","2017-12-18 12:00","8.3"
"19","1018.2","1021.4","1020.4","2017-12-19 23:32","1015.8","2017-12-19 15:05","17.0","19.8","2017-12-19 12:41","15.6","2017-12-19 05:51","11.7","71","61","2017-12-19 15:24","5.9","350","15.1","350","2017-12-19 05:44","0.0","0.0","0.0","...","0.0","...","3.7","34.7","11.39","11.6","...","4","2017-12-19 12:00","8.1"
"20","1021.1","1024.3","1022.7","2017-12-20 09:28","1019.1","2017-12-20 14:47","17.0","22.7","2017-12-20 13:57","14.3","2017-12-20 23:07","11.3","70","53","2017-12-20 14:38","4.5","350","14.3","350","2017-12-20 17:17","0.5","1.6","0.5","2017-12-20 09:05","0.5","2017-12-20 09:05","4.2","39.3","12.10","7.8","...","5","2017-12-20 12:00","6.5"
"21","1020.3","1023.5","1022.3","2017-12-21 08:06","1018.2","2017-12-21 15:00","17.7","22.9","2017-12-21 14:09","13.5","2017-12-21 05:41","9.9","61","49","2017-12-21 11:54","2.9","360","8.6","360","2017-12-21 02:28","0.0","0.0","0.0","...","0.0","...","9.5","89.0","15.81","10.6","...","5","2017-12-21 12:00","2.0"
"22","1017.1","1020.3","1019.4","2017-12-22 00:01","1014.7","2017-12-22 15:15","18.7","23.4","2017-12-22 13:35","14.8","2017-12-22 04:57","12.2","67","50","2017-12-22 13:26","2.1","360","8.2","360","2017-12-22 18:28","0.0","0.0","0.0","...","0.0","...","9.5","89.0","15.54","5.1","...","5","2017-12-22 12:00","1.1"
"23","1014.0","1017.2","1015.9","2017-12-23 08:58","1011.5","2017-12-23 15:04","19.5","23.5","2017-12-23 11:44","17.1","2017-12-23 04:09","14.8","75","58","2017-12-23 13:20","1.9","320","8.1","360","2017-12-23 18:31","0.0","0.0","0.0","...","0.0","...","9.8","91.8","15.66","5.3","...","6","2017-12-23 13:00","0.5"
"24","1013.4","1016.6","1015.6","2017-12-24 08:58","1010.6","2017-12-24 15:31","19.6","25.2","2017-12-24 14:31","15.4","2017-12-24 05:24","14.7","75","54","2017-12-24 15:16","4.6","350","14.0","360","2017-12-24 15:10","0.0","0.0","0.0","...","0.0","...","6.6","61.8","13.78","3.5","...","5","2017-12-24 12:00","6.8"
"25","1015.0","1018.2","1016.8","2017-12-25 21:41","1012.9","2017-12-25 02:50","19.5","22.6","2017-12-25 12:10","17.6","2017-12-25 06:35","11.2","59","50","2017-12-25 13:32","3.6","350","9.8","350","2017-12-25 08:43","0.0","0.0","0.0","...","0.0","...","1.6","15.0","10.38","4.0","...","4","2017-12-25 12:00","9.1"
"26","1016.8","1020.0","1018.5","2017-12-26 08:54","1014.7","2017-12-26 14:49","19.9","25.0","2017-12-26 13:49","17.6","2017-12-26 06:32","13.1","65","53","2017-12-26 13:48","2.5","360","7.3","300","2017-12-26 14:46","0.0","0.0","0.0","...","0.0","...","6.0","56.2","13.35","4.6","...","5","2017-12-26 12:00","4.8"
"27","1017.1","1020.2","1018.5","2017-12-27 09:07","1015.2","2017-12-27 14:35","19.7","24.3","2017-12-27 12:04","16.2","2017-12-27 06:03","14.4","72","54","2017-12-27 12:21","2.3","350","6.9","340","2017-12-27 17:26","0.0","0.0","0.0","...","0.0","...","8.5","79.5","14.65","6.5","...","5","2017-12-27 13:00","2.5"
"28","1016.9","1020.1","1018.2","2017-12-28 09:16","1015.1","2017-12-28 14:50","20.8","24.7","2017-12-28 12:37","18.8","2017-12-28 02:33","16.0","74","61","2017-12-28 12:37","1.9","360","7.2","290","2017-12-28 13:52","0.0","0.0","0.0","...","0.0","...","0.7","6.5","7.85","5.4","...","4","2017-12-28 13:00","9.1"
"29","1017.2","1020.4","1019.4","2017-12-29 08:58","1015.1","2017-12-29 14:43","20.4","25.7","2017-12-29 13:23","17.8","2017-12-29 06:21","15.8","76","54","2017-12-29 13:48","4.1","350","12.2","350","2017-12-29 09:01","0.0","0.0","0.0","...","0.0","...","8.4","78.6","15.16","4.4","...","...","...","3.9"
"30","1017.6","1020.7","1019.2","2017-12-30 08:11","1015.3","2017-12-30 14:14","20.1","25.1","2017-12-30 11:43","18.0","2017-12-30 23:49","15.7","76","56","2017-12-30 11:41","3.5","350","12.1","330","2017-12-30 15:24","0.0","0.0","0.0","...","0.0","...","8.9","83.2","15.67","4.9","...","...","...","2.9"
"31","1016.6","1019.8","1018.6","2017-12-31 09:10","1014.7","2017-12-31 15:41","18.1","22.8","2017-12-31 12:58","15.6","2017-12-31 22:36","13.0","73","59","2017-12-31 12:57","4.3","350","12.4","10","2017-12-31 14:12","0.0","0.0","0.0","...","0.0","...","6.2","57.9","13.47","4.6","...","...","...","4.9"
