"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.4","1013.5","1012.1","2018-05-01 09:52","1009.1","2018-05-01 15:51","28.1","31.3","2018-05-01 12:07","26.1","2018-05-01 05:36","23.3","75","63","2018-05-01 12:06","2.6","230","8.5","200","2018-05-01 13:24","0.0","0.0","0.0","...","0.0","...","8.4","64.9","24.54","12.1","...","...","...","6.5"
"02","1009.8","1012.9","1011.8","2018-05-02 08:11","1008.3","2018-05-02 16:15","28.7","32.2","2018-05-02 13:26","26.0","2018-05-02 05:22","23.0","72","58","2018-05-02 12:34","2.5","160","7.5","230","2018-05-02 12:24","0.0","0.0","0.0","...","0.0","...","11.9","91.8","27.68","13.8","...","...","...","1.6"
"03","1011.4","1014.5","1013.5","2018-05-03 22:39","1009.9","2018-05-03 14:51","28.5","32.8","2018-05-03 11:44","24.8","2018-05-03 23:44","21.7","67","54","2018-05-03 16:02","3.4","350","10.1","310","2018-05-03 12:37","0.0","0.0","0.0","...","0.0","...","8.0","61.6","24.34","12.3","...","...","...","4.3"
"04","1013.1","1016.2","1015.0","2018-05-04 21:27","1011.7","2018-05-04 03:24","27.2","31.6","2018-05-04 12:04","23.9","2018-05-04 03:06","20.2","66","53","2018-05-04 12:04","2.2","290","7.8","290","2018-05-04 13:14","0.0","0.0","0.0","...","0.0","...","7.7","59.2","25.19","8.3","...","...","...","6.8"
"05","1013.3","1016.4","1015.0","2018-05-05 08:37","1011.6","2018-05-05 16:17","28.0","32.4","2018-05-05 13:32","25.6","2018-05-05 05:41","21.3","68","49","2018-05-05 13:58","2.1","200","7.1","200","2018-05-05 14:18","0.0","0.0","0.0","...","0.0","...","8.9","68.3","24.82","11.0","...","...","...","5.0"
"06","1009.9","1012.9","1012.7","2018-05-06 00:01","1007.7","2018-05-06 15:55","28.9","33.2","2018-05-06 10:55","26.0","2018-05-06 05:19","22.8","70","53","2018-05-06 10:31","3.4","170","12.2","180","2018-05-06 11:46","0.0","0.0","0.0","...","0.0","...","8.6","65.9","25.71","15.9","...","...","...","5.5"
"07","1007.1","1010.2","1008.9","2018-05-07 08:28","1005.1","2018-05-07 17:11","29.3","33.2","2018-05-07 13:30","26.7","2018-05-07 05:03","23.5","72","52","2018-05-07 13:43","2.8","160","8.9","190","2018-05-07 14:41","0.0","0.0","0.0","...","0.0","...","3.3","25.3","19.06","15.5","...","...","...","6.1"
"08","1006.8","1009.9","1009.1","2018-05-08 22:18","1004.5","2018-05-08 03:01","27.2","31.5","2018-05-08 13:37","23.8","2018-05-08 03:49","23.8","82","71","2018-05-08 00:45","2.1","140","10.6","120","2018-05-08 09:04","32.0","4.2","9.5","2018-05-08 03:42","22.0","2018-05-08 03:06","2.5","19.1","14.91","16.9","...","...","...","8.3"
"09","1010.8","1013.9","1013.4","2018-05-09 22:17","1007.6","2018-05-09 02:06","25.7","28.2","2018-05-09 14:16","22.3","2018-05-09 04:18","22.8","84","72","2018-05-09 15:55","1.8","350","7.6","70","2018-05-09 04:28","51.4","3.6","6.5","2018-05-09 02:19","30.0","2018-05-09 03:10","0.2","1.5","9.86","7.9","...","...","...","9.9"
"10","1012.1","1015.2","1013.5","2018-05-10 08:40","1010.5","2018-05-10 16:06","26.6","30.5","2018-05-10 13:10","23.0","2018-05-10 05:48","21.3","74","60","2018-05-10 15:39","2.1","210","6.3","220","2018-05-10 14:07","0.0","0.0","0.0","...","0.0","...","9.2","70.2","25.61","6.4","...","...","...","7.5"
"11","1011.1","1014.2","1013.0","2018-05-11 08:51","1009.4","2018-05-11 16:14","26.9","30.4","2018-05-11 13:42","24.5","2018-05-11 05:49","21.0","71","52","2018-05-11 13:42","2.4","280","8.8","290","2018-05-11 14:43","0.0","0.0","0.0","...","0.0","...","9.8","74.6","27.78","9.8","...","...","...","4.3"
"12","1009.4","1012.5","1011.0","2018-05-12 09:06","1007.5","2018-05-12 16:25","27.1","30.3","2018-05-12 13:26","25.1","2018-05-12 03:43","22.1","74","64","2018-05-12 14:20","1.8","290","7.8","290","2018-05-12 15:14","0.0","0.0","0.0","...","0.0","...","5.6","42.6","18.34","9.3","...","...","...","5.1"
"13","1008.8","1011.9","1010.0","2018-05-13 08:58","1007.4","2018-05-13 16:53","27.9","30.9","2018-05-13 12:44","25.5","2018-05-13 04:27","22.1","71","56","2018-05-13 14:23","2.1","270","7.4","210","2018-05-13 12:52","0.0","0.0","0.0","...","0.0","...","9.6","72.9","25.71","12.8","...","...","...","1.5"
"14","1008.4","1011.4","1010.1","2018-05-14 08:44","1006.6","2018-05-14 15:43","28.4","32.4","2018-05-14 11:14","26.0","2018-05-14 05:30","22.8","72","54","2018-05-14 11:14","2.1","220","7.4","230","2018-05-14 13:00","0.0","0.0","0.0","...","0.0","...","10.3","78.2","25.75","10.8","...","...","...","2.5"
"15","1007.7","1010.8","1009.0","2018-05-15 09:07","1006.6","2018-05-15 03:28","29.3","32.9","2018-05-15 12:25","27.0","2018-05-15 04:59","24.2","75","56","2018-05-15 11:51","2.6","180","9.8","220","2018-05-15 13:28","0.0","0.0","0.0","...","0.0","...","11.0","83.4","28.16","13.1","...","...","...","4.3"
"16","1006.8","1009.9","1008.4","2018-05-16 10:52","1005.6","2018-05-16 15:56","29.5","33.2","2018-05-16 13:04","27.3","2018-05-16 04:16","25.1","78","64","2018-05-16 12:55","3.7","170","11.8","190","2018-05-16 11:19","0.0","0.0","0.0","...","0.0","...","9.8","74.2","25.48","16.9","...","...","...","3.4"
"17","1006.3","1009.4","1007.8","2018-05-17 08:12","1005.0","2018-05-17 16:56","29.2","32.8","2018-05-17 11:32","27.3","2018-05-17 05:16","24.4","76","61","2018-05-17 10:19","2.7","120","8.0","250","2018-05-17 12:03","0.0","0.0","0.0","...","0.0","...","11.3","85.4","28.33","20.6","...","...","...","2.8"
"18","1005.7","1008.8","1007.4","2018-05-18 09:08","1004.5","2018-05-18 15:57","29.1","32.4","2018-05-18 13:37","26.9","2018-05-18 04:04","23.1","71","57","2018-05-18 13:37","2.0","140","7.8","260","2018-05-18 15:45","0.0","0.0","0.0","...","0.0","...","11.5","86.9","27.95","20.3","...","...","...","3.8"
"19","1006.0","1009.1","1007.5","2018-05-19 09:10","1004.4","2018-05-19 16:40","29.3","32.5","2018-05-19 12:20","26.8","2018-05-19 05:32","23.2","70","58","2018-05-19 10:18","2.0","210","7.8","240","2018-05-19 13:07","0.0","0.0","0.0","...","0.0","...","12.0","90.5","28.65","13.3","...","...","...","3.4"
"20","1006.7","1009.7","1008.3","2018-05-20 09:04","1004.6","2018-05-20 03:24","29.7","32.6","2018-05-20 13:12","27.8","2018-05-20 03:22","23.1","68","57","2018-05-20 12:17","2.0","290","9.0","250","2018-05-20 10:33","0.5","0.9","0.5","2018-05-20 08:14","0.5","2018-05-20 07:50","8.2","61.8","25.88","12.9","...","...","...","5.4"
"21","1007.5","1010.5","1009.0","2018-05-21 09:22","1006.1","2018-05-21 02:55","29.8","33.1","2018-05-21 13:42","27.9","2018-05-21 04:43","22.5","65","56","2018-05-21 13:42","2.3","340","8.8","280","2018-05-21 14:45","0.0","0.0","0.0","...","0.0","...","5.3","39.9","15.95","11.4","...","...","...","5.0"
"22","1007.9","1010.9","1009.8","2018-05-22 08:32","1005.8","2018-05-22 17:10","30.2","34.0","2018-05-22 13:36","27.5","2018-05-22 03:09","22.3","63","46","2018-05-22 13:33","1.9","280","8.3","300","2018-05-22 14:08","0.0","0.0","0.0","...","0.0","...","8.8","66.2","24.57","13.0","...","...","...","2.6"
"23","1007.6","1010.6","1008.7","2018-05-23 08:17","1006.0","2018-05-23 15:01","29.9","33.3","2018-05-23 11:52","27.7","2018-05-23 05:30","22.6","66","51","2018-05-23 13:13","2.5","310","8.4","280","2018-05-23 16:13","0.0","0.0","0.0","...","0.0","...","10.8","81.1","27.61","14.3","...","...","...","3.6"
"24","1007.4","1010.5","1009.3","2018-05-24 09:21","1006.1","2018-05-24 16:41","29.9","33.3","2018-05-24 13:00","26.7","2018-05-24 04:47","22.4","65","50","2018-05-24 13:56","2.0","280","7.5","280","2018-05-24 12:27","0.0","0.0","0.0","...","0.0","...","8.1","60.8","23.50","9.9","...","...","...","4.4"
"25","1006.2","1009.2","1008.1","2018-05-25 07:10","1004.0","2018-05-25 15:44","30.1","33.6","2018-05-25 11:05","28.4","2018-05-25 03:08","23.2","67","53","2018-05-25 11:39","2.6","210","9.6","200","2018-05-25 13:45","0.0","0.0","0.0","...","0.0","...","11.5","86.2","30.27","13.1","...","...","...","3.3"
"26","1006.3","1009.4","1008.3","2018-05-26 09:31","1005.0","2018-05-26 17:14","29.8","33.1","2018-05-26 14:28","27.9","2018-05-26 04:02","23.2","68","49","2018-05-26 13:42","2.4","250","8.9","250","2018-05-26 11:10","0.0","0.0","0.0","...","0.0","...","11.1","83.2","27.78","16.9","...","...","...","5.1"
"27","1006.9","1010.0","1008.4","2018-05-27 08:48","1004.8","2018-05-27 16:37","29.9","33.6","2018-05-27 12:15","27.6","2018-05-27 04:12","24.2","72","57","2018-05-27 12:15","2.0","230","7.3","210","2018-05-27 13:46","0.0","0.0","0.0","...","0.0","...","11.8","88.3","28.42","21.9","...","...","...","4.8"
"28","1006.8","1009.8","1008.2","2018-05-28 22:33","1005.2","2018-05-28 16:18","30.5","34.2","2018-05-28 12:37","28.1","2018-05-28 04:38","24.6","71","56","2018-05-28 12:37","2.1","160","8.1","220","2018-05-28 14:08","0.0","0.0","0.0","...","0.0","...","10.7","80.0","27.52","17.5","...","...","...","3.8"
"29","1007.9","1010.9","1009.6","2018-05-29 22:28","1005.9","2018-05-29 17:18","30.6","34.0","2018-05-29 12:36","28.2","2018-05-29 04:35","24.7","71","57","2018-05-29 12:36","2.3","170","7.9","240","2018-05-29 13:57","T","0.5","T","2018-05-29 06:10","T","2018-05-29 06:10","10.1","75.5","26.83","14.1","...","...","...","4.3"
"30","1008.1","1011.2","1009.7","2018-05-30 23:00","1006.2","2018-05-30 15:49","30.7","33.5","2018-05-30 12:52","28.6","2018-05-30 05:18","24.5","70","55","2018-05-30 12:52","2.9","180","10.1","170","2018-05-30 14:41","0.0","0.0","0.0","...","0.0","...","10.0","74.7","25.94","12.4","...","...","...","2.9"
"31","1007.6","1010.7","1009.1","2018-05-31 00:01","1006.1","2018-05-31 16:56","30.6","34.1","2018-05-31 12:24","28.3","2018-05-31 04:16","24.0","68","53","2018-05-31 11:49","2.7","220","8.6","230","2018-05-31 14:45","0.0","0.0","0.0","...","0.0","...","11.7","87.3","28.12","17.1","...","...","...","3.9"
