"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1014.0","1017.1","1015.7","2018-12-11 09:22","1011.8","2018-12-11 14:26","22.3","26.5","2018-12-11 11:53","19.2","2018-12-11 23:50","19.2","83","69","2018-12-11 14:49","4.0","340","12.4","350","2018-12-11 18:03","0.0","0.0","0.0","...","0.0","...","4.7","43.9","13.00","4.9","...","...","...","7.4"
"12","1017.8","1021.0","1019.7","2018-12-12 20:05","1015.5","2018-12-12 00:01","19.1","21.8","2018-12-12 12:47","16.9","2018-12-12 23:35","15.1","78","69","2018-12-12 12:46","4.3","350","11.7","340","2018-12-12 01:03","0.0","0.0","0.0","...","0.0","...","0.2","1.9","7.62","11.0","...","...","...","8.8"
"13","1019.4","1022.6","1021.0","2018-12-13 09:27","1017.8","2018-12-13 14:10","20.0","25.8","2018-12-13 12:50","15.9","2018-12-13 06:17","14.9","73","58","2018-12-13 13:09","3.4","340","9.2","350","2018-12-13 16:50","0.0","0.0","0.0","...","0.0","...","8.4","78.6","14.54","6.1","...","...","...","3.2"
"14","1019.7","1022.9","1021.4","2018-12-14 08:11","1017.6","2018-12-14 14:32","21.0","26.0","2018-12-14 13:37","17.8","2018-12-14 03:44","16.1","74","60","2018-12-14 11:46","3.2","340","10.2","340","2018-12-14 17:59","0.0","0.0","0.0","...","0.0","...","9.5","88.9","15.30","6.4","...","...","...","2.1"
"15","1018.6","1021.7","1020.6","2018-12-15 09:02","1016.2","2018-12-15 15:27","21.5","26.0","2018-12-15 12:41","17.6","2018-12-15 06:07","16.8","75","59","2018-12-15 12:41","2.8","340","7.9","300","2018-12-15 12:47","0.0","0.0","0.0","...","0.0","...","8.3","77.7","15.19","5.8","...","...","...","1.3"
"16","1016.8","1020.0","1019.1","2018-12-16 08:40","1014.0","2018-12-16 14:54","22.1","27.5","2018-12-16 12:16","19.4","2018-12-16 23:34","18.4","80","63","2018-12-16 12:16","3.7","350","11.9","350","2018-12-16 17:54","0.0","0.0","0.0","...","0.0","...","7.2","67.4","14.27","7.5","...","...","...","2.8"
"17","1017.1","1020.2","1019.0","2018-12-17 09:52","1015.2","2018-12-17 02:52","19.3","24.0","2018-12-17 13:35","16.0","2018-12-17 23:51","12.5","66","46","2018-12-17 13:10","4.6","340","11.8","350","2018-12-17 08:43","0.0","0.0","0.0","...","0.0","...","6.6","61.8","13.52","9.8","...","...","...","2.5"
"18","1018.0","1021.2","1019.6","2018-12-18 08:41","1015.8","2018-12-18 14:40","19.9","24.9","2018-12-18 14:11","15.4","2018-12-18 06:39","11.1","57","50","2018-12-18 14:11","1.9","360","6.5","300","2018-12-18 15:30","0.0","0.0","0.0","...","0.0","...","9.5","89.0","15.20","8.6","...","...","...","1.8"
"19","1017.2","1020.3","1019.7","2018-12-19 09:02","1015.0","2018-12-19 15:04","21.1","25.1","2018-12-19 12:18","18.5","2018-12-19 05:33","13.8","63","52","2018-12-19 13:51","1.9","360","6.9","340","2018-12-19 12:54","0.0","0.0","0.0","...","0.0","...","9.2","86.2","14.12","9.3","...","...","...","1.3"
"20","1014.2","1017.4","1016.8","2018-12-20 00:01","1011.5","2018-12-20 15:15","22.7","28.3","2018-12-20 13:31","18.1","2018-12-20 05:02","12.1","54","29","2018-12-20 13:31","1.8","360","6.4","350","2018-12-20 11:59","0.0","0.0","0.0","...","0.0","...","10.2","95.5","15.90","14.0","...","...","...","0.8"
"21","1013.8","1016.9","1015.5","2018-12-21 08:28","1011.9","2018-12-21 14:07","22.4","27.2","2018-12-21 12:30","19.8","2018-12-21 07:07","15.5","66","46","2018-12-21 11:36","3.1","360","9.0","290","2018-12-21 15:11","0.0","0.0","0.0","...","0.0","...","9.2","86.2","14.61","7.5","...","...","...","3.1"
"22","1013.5","1016.7","1015.4","2018-12-22 09:19","1011.6","2018-12-22 14:41","22.8","27.6","2018-12-22 15:07","19.8","2018-12-22 02:42","19.7","83","64","2018-12-22 12:36","3.6","350","9.5","20","2018-12-22 08:14","0.0","0.0","0.0","...","0.0","...","6.1","57.1","13.88","2.1","...","...","...","5.5"
"23","1013.0","1016.1","1014.4","2018-12-23 08:36","1011.2","2018-12-23 14:14","22.7","26.9","2018-12-23 13:44","19.7","2018-12-23 23:18","19.9","85","73","2018-12-23 11:45","3.7","350","9.4","350","2018-12-23 17:05","0.0","0.0","0.0","...","0.0","...","1.5","14.0","9.91","3.9","...","...","...","8.9"
"24","1012.5","1015.6","1014.7","2018-12-24 08:39","1010.4","2018-12-24 14:27","20.7","25.0","2018-12-24 14:22","18.4","2018-12-24 07:31","16.9","79","64","2018-12-24 13:46","4.3","340","10.6","350","2018-12-24 04:53","0.0","0.0","0.0","...","0.0","...","3.9","36.5","12.12","10.0","...","...","...","7.4"
"25","1010.7","1013.8","1012.4","2018-12-25 08:44","1008.6","2018-12-25 15:08","22.2","27.5","2018-12-25 12:46","19.0","2018-12-25 05:50","17.9","77","60","2018-12-25 11:27","3.6","350","10.1","10","2018-12-25 19:44","0.0","0.0","0.0","...","0.0","...","8.3","77.7","15.51","7.0","...","...","...","5.0"
"26","1009.5","1012.6","1011.3","2018-12-26 09:27","1007.0","2018-12-26 13:57","22.3","27.4","2018-12-26 12:24","20.0","2018-12-26 04:26","19.2","83","65","2018-12-26 12:24","4.8","340","10.8","320","2018-12-26 14:42","0.0","0.0","0.0","...","0.0","...","6.1","57.1","13.47","6.4","...","...","...","5.3"
"27","1011.7","1014.9","1014.3","2018-12-27 22:38","1009.4","2018-12-27 13:56","20.8","25.1","2018-12-27 13:23","17.5","2018-12-27 23:39","16.4","76","61","2018-12-27 12:45","6.0","340","14.5","350","2018-12-27 08:37","0.0","0.0","0.0","...","0.0","...","8.4","78.6","15.59","11.8","...","...","...","4.4"
"28","1016.0","1019.1","1018.4","2018-12-28 21:56","1013.5","2018-12-28 01:50","18.5","23.4","2018-12-28 13:47","16.1","2018-12-28 23:42","12.8","70","57","2018-12-28 13:02","4.6","340","11.3","360","2018-12-28 01:47","0.0","0.0","0.0","...","0.0","...","5.7","53.3","13.36","11.0","...","...","...","6.8"
"29","1020.0","1023.2","1022.2","2018-12-29 20:18","1017.7","2018-12-29 02:58","16.8","21.8","2018-12-29 13:21","14.0","2018-12-29 06:53","11.0","69","55","2018-12-29 13:15","4.7","340","10.9","350","2018-12-29 07:21","0.0","0.0","0.0","...","0.0","...","8.7","81.4","15.45","10.3","...","...","...","4.5"
"30","1019.9","1023.2","1021.4","2018-12-30 08:55","1017.6","2018-12-30 13:49","18.1","23.4","2018-12-30 14:42","13.4","2018-12-30 05:08","12.4","70","51","2018-12-30 14:41","3.2","340","9.7","300","2018-12-30 17:07","0.0","0.0","0.0","...","0.0","...","7.9","73.9","15.61","13.3","...","...","...","5.5"
"31","1020.7","1023.9","1022.5","2018-12-31 09:11","1018.7","2018-12-31 14:03","18.6","21.7","2018-12-31 13:31","16.8","2018-12-31 06:28","13.9","74","64","2018-12-31 13:00","4.5","340","10.8","360","2018-12-31 11:13","0.0","0.0","0.0","...","0.0","...","0.6","5.6","9.35","12.8","...","...","...","8.9"
