"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","999.8","1002.8","1002.3","2019-07-01 00:01","997.6","2019-07-01 16:04","31.5","34.8","2019-07-01 11:23","28.6","2019-07-01 05:04","24.5","67","56","2019-07-01 11:03","3.7","330","12.8","310","2019-07-01 14:52","0.0","0.0","0.0","...","0.0","...","8.8","65.3","22.71","20.6","...","...","...","7.0"
"02","1001.9","1004.9","1005.3","2019-07-02 23:15","998.7","2019-07-02 01:58","28.1","30.5","2019-07-02 00:08","25.9","2019-07-02 22:06","24.5","81","67","2019-07-02 00:01","4.4","130","14.6","140","2019-07-02 12:19","19.5","4.6","4.5","2019-07-02 21:24","15.0","2019-07-02 21:24","0.9","6.7","11.61","12.8","...","...","...","9.5"
"03","1006.7","1009.8","1009.0","2019-07-03 20:25","1003.9","2019-07-03 00:57","26.2","30.3","2019-07-03 13:03","24.7","2019-07-03 19:34","23.9","87","83","2019-07-03 14:04","3.4","90","14.2","180","2019-07-03 09:31","129.5","11.8","20.0","2019-07-03 06:59","55.5","2019-07-03 06:20","0.0","0.0","3.96","7.6","...","...","...","9.9"
"04","1007.2","1010.3","1008.7","2019-07-04 14:05","1005.3","2019-07-04 17:08","28.6","32.9","2019-07-04 09:38","24.5","2019-07-04 05:14","24.5","79","62","2019-07-04 10:06","3.0","130","10.9","170","2019-07-04 10:44","11.0","2.4","7.0","2019-07-04 14:04","9.5","2019-07-04 14:02","4.0","29.7","15.86","14.6","...","...","...","8.5"
"05","1004.6","1007.6","1006.7","2019-07-05 09:48","1002.4","2019-07-05 17:50","28.0","31.1","2019-07-05 15:43","25.7","2019-07-05 05:00","24.1","80","67","2019-07-05 17:02","2.4","130","11.8","140","2019-07-05 09:43","44.5","3.6","10.5","2019-07-05 09:48","20.0","2019-07-05 09:43","2.0","14.9","8.88","10.6","...","...","...","8.1"
"06","1002.8","1005.9","1004.3","2019-07-06 23:03","1001.2","2019-07-06 16:42","29.4","33.3","2019-07-06 13:02","27.4","2019-07-06 02:36","24.3","74","62","2019-07-06 11:06","2.7","100","13.4","200","2019-07-06 14:48","6.0","1.6","3.5","2019-07-06 14:51","3.5","2019-07-06 14:50","4.8","35.7","19.80","15.0","...","...","...","8.0"
"07","1004.5","1007.6","1006.6","2019-07-07 22:19","1003.0","2019-07-07 03:59","28.8","33.1","2019-07-07 14:03","27.0","2019-07-07 07:07","24.6","78","66","2019-07-07 11:58","2.9","100","7.8","110","2019-07-07 18:20","4.0","1.4","2.0","2019-07-07 06:58","2.0","2019-07-07 06:58","3.1","23.1","16.45","11.9","...","...","...","8.2"
"08","1005.6","1008.7","1006.8","2019-07-08 09:38","1004.4","2019-07-08 16:53","28.5","32.0","2019-07-08 12:49","26.2","2019-07-08 01:59","24.8","80","69","2019-07-08 13:39","2.5","130","7.4","170","2019-07-08 01:31","11.5","1.9","4.0","2019-07-08 06:43","6.0","2019-07-08 06:32","3.6","26.8","15.03","10.4","...","...","...","8.5"
"09","1003.6","1006.7","1005.7","2019-07-09 10:09","1002.0","2019-07-09 16:26","27.6","29.6","2019-07-09 14:57","25.6","2019-07-09 06:54","24.6","84","77","2019-07-09 15:44","2.5","100","9.7","160","2019-07-09 12:38","61.0","5.4","16.5","2019-07-09 06:46","22.5","2019-07-09 09:28","1.5","11.2","9.76","10.0","...","...","...","9.2"
"10","1004.0","1007.0","1007.2","2019-07-10 22:30","1002.1","2019-07-10 03:31","28.1","32.1","2019-07-10 10:24","25.3","2019-07-10 20:07","25.3","85","74","2019-07-10 10:49","3.2","150","13.3","190","2019-07-10 11:40","128.0","6.9","17.5","2019-07-10 18:40","61.0","2019-07-10 18:03","2.8","20.9","15.71","7.6","...","...","...","9.4"
