"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1020.1","1023.3","1022.4","2019-01-01 09:48","1017.6","2019-01-01 14:37","18.9","23.6","2019-01-01 15:06","16.4","2019-01-01 05:28","14.6","76","60","2019-01-01 15:05","3.7","350","9.2","350","2019-01-01 16:51","0.0","0.0","0.0","...","0.0","...","0.4","3.7","9.36","12.0","...","...","...","8.9"
"02","1019.9","1023.1","1021.8","2019-01-02 08:48","1017.8","2019-01-02 14:24","19.4","22.8","2019-01-02 14:34","17.2","2019-01-02 05:01","15.9","81","68","2019-01-02 14:52","3.2","350","8.2","360","2019-01-02 20:12","0.0","0.0","0.0","...","0.0","...","0.0","0.0","7.78","10.3","...","...","...","9.7"
"03","1020.0","1023.2","1022.3","2019-01-03 09:23","1017.8","2019-01-03 14:44","20.6","25.6","2019-01-03 15:38","18.1","2019-01-03 05:09","17.3","82","64","2019-01-03 14:44","3.8","350","9.2","330","2019-01-03 15:16","0.0","0.0","0.0","...","0.0","...","5.2","48.5","13.30","5.6","...","...","...","5.9"
"04","1019.4","1022.6","1021.5","2019-01-04 09:07","1017.5","2019-01-04 14:32","21.2","26.1","2019-01-04 13:56","18.6","2019-01-04 03:59","18.2","83","67","2019-01-04 13:50","2.2","350","7.6","330","2019-01-04 17:19","0.0","0.0","0.0","...","0.0","...","4.5","42.0","12.58","3.9","...","...","...","5.8"
"05","1017.1","1020.2","1018.8","2019-01-05 00:01","1015.2","2019-01-05 14:37","22.9","28.9","2019-01-05 13:52","19.2","2019-01-05 03:53","18.9","79","59","2019-01-05 12:30","2.6","360","7.3","330","2019-01-05 22:16","0.0","0.0","0.0","...","0.0","...","7.2","67.1","14.21","3.1","...","...","...","2.6"
"06","1017.0","1020.2","1018.6","2019-01-06 09:07","1015.3","2019-01-06 15:17","21.3","25.2","2019-01-06 13:40","19.0","2019-01-06 23:55","17.5","80","65","2019-01-06 13:40","4.1","350","11.3","350","2019-01-06 05:44","0.0","0.0","0.0","...","0.0","...","4.1","38.2","11.89","6.4","...","...","...","5.0"
"07","1017.1","1020.3","1018.9","2019-01-07 08:52","1015.3","2019-01-07 14:20","21.1","27.5","2019-01-07 13:05","18.1","2019-01-07 04:28","17.3","79","61","2019-01-07 13:05","3.4","350","8.7","350","2019-01-07 20:28","0.0","0.0","0.0","...","0.0","...","7.6","70.7","15.02","6.9","...","...","...","4.6"
"08","1016.9","1020.1","1018.7","2019-01-08 09:10","1013.9","2019-01-08 15:11","21.8","26.7","2019-01-08 15:31","19.4","2019-01-08 03:18","18.0","79","62","2019-01-08 15:30","3.7","350","9.4","10","2019-01-08 08:37","0.0","0.0","0.0","...","0.0","...","6.0","55.8","13.95","5.1","...","...","...","6.2"
"09","1017.9","1021.0","1019.9","2019-01-09 09:17","1015.6","2019-01-09 14:47","21.5","26.6","2019-01-09 13:28","18.4","2019-01-09 06:58","17.3","78","61","2019-01-09 13:27","3.5","340","8.8","310","2019-01-09 13:32","0.0","0.0","0.0","...","0.0","...","9.0","83.6","15.85","5.9","...","...","...","2.2"
"10","1016.8","1020.0","1018.6","2019-01-10 08:54","1015.2","2019-01-10 14:40","21.4","26.6","2019-01-10 11:48","19.0","2019-01-10 22:51","18.0","81","66","2019-01-10 11:45","3.2","350","8.3","350","2019-01-10 02:43","0.0","0.0","0.0","...","0.0","...","3.9","36.2","13.25","3.4","...","...","...","7.3"
"11","1015.5","1018.6","1017.2","2019-01-11 08:48","1013.0","2019-01-11 14:08","22.1","27.9","2019-01-11 12:41","19.1","2019-01-11 00:01","18.6","81","63","2019-01-11 12:29","2.6","360","7.7","320","2019-01-11 18:20","0.0","0.0","0.0","...","0.0","...","8.3","77.0","14.78","2.8","...","...","...","2.2"
"12","1014.8","1017.9","1016.1","2019-01-12 07:53","1013.3","2019-01-12 15:04","22.8","27.5","2019-01-12 11:53","19.8","2019-01-12 22:33","18.6","78","63","2019-01-12 11:43","3.1","330","8.6","310","2019-01-12 13:51","0.0","0.0","0.0","...","0.0","...","9.5","88.0","16.00","4.1","...","...","...","3.4"
"13","1014.9","1018.1","1016.8","2019-01-13 09:04","1012.9","2019-01-13 14:37","21.0","26.4","2019-01-13 13:13","18.5","2019-01-13 23:53","17.1","79","63","2019-01-13 12:58","4.1","350","10.0","350","2019-01-13 08:42","0.0","0.0","0.0","...","0.0","...","7.1","65.7","15.05","6.4","...","...","...","5.3"
"14","1014.4","1017.6","1016.2","2019-01-14 08:40","1012.2","2019-01-14 15:08","21.0","27.1","2019-01-14 12:16","18.0","2019-01-14 07:03","16.4","76","61","2019-01-14 11:45","3.3","350","8.3","350","2019-01-14 03:14","0.0","0.0","0.0","...","0.0","...","8.4","77.7","15.40","4.8","...","...","...","3.2"
"15","1014.8","1018.0","1016.5","2019-01-15 08:41","1012.7","2019-01-15 14:37","20.9","26.8","2019-01-15 12:05","18.1","2019-01-15 05:37","17.1","79","61","2019-01-15 13:44","3.4","350","10.3","340","2019-01-15 17:29","T","0.2","T","2019-01-15 23:48","T","2019-01-15 23:48","5.3","49.0","13.52","2.7","...","...","...","7.2"
"16","1015.2","1018.4","1016.6","2019-01-16 09:14","1013.4","2019-01-16 14:13","18.4","20.8","2019-01-16 13:17","17.2","2019-01-16 07:09","16.2","87","77","2019-01-16 13:17","4.4","350","11.5","330","2019-01-16 16:03","T","2.5","T","2019-01-16 00:50","T","2019-01-16 00:50","0.0","0.0","6.41","3.5","...","...","...","9.9"
"17","1017.0","1020.2","1018.8","2019-01-17 23:21","1015.0","2019-01-17 03:05","17.4","21.0","2019-01-17 15:22","15.1","2019-01-17 23:02","14.3","83","68","2019-01-17 15:22","5.2","340","13.3","340","2019-01-17 11:22","0.0","0.0","0.0","...","0.0","...","5.9","54.4","14.16","4.1","...","...","...","5.1"
"18","1018.1","1021.3","1020.1","2019-01-18 08:39","1015.7","2019-01-18 14:43","18.0","23.3","2019-01-18 15:16","14.8","2019-01-18 05:42","14.1","79","60","2019-01-18 13:33","2.7","340","7.6","330","2019-01-18 17:13","0.0","0.0","0.0","...","0.0","...","8.7","80.1","17.09","6.0","...","...","...","1.7"
"19","1016.9","1020.1","1018.8","2019-01-19 00:32","1014.9","2019-01-19 14:54","19.7","23.2","2019-01-19 13:23","16.0","2019-01-19 02:59","15.0","76","58","2019-01-19 14:02","2.7","340","9.7","310","2019-01-19 14:22","0.0","0.0","0.0","...","0.0","...","0.2","1.8","8.90","3.1","...","...","...","9.0"
"20","1015.6","1018.8","1017.5","2019-01-20 09:08","1013.8","2019-01-20 15:15","20.5","24.4","2019-01-20 15:36","17.8","2019-01-20 22:53","16.4","78","61","2019-01-20 15:26","3.1","350","10.5","320","2019-01-20 14:55","0.0","0.0","0.0","...","0.0","...","1.4","12.9","8.53","3.1","...","...","...","9.0"
"21","1016.5","1019.7","1018.5","2019-01-21 09:53","1014.8","2019-01-21 03:42","16.5","19.9","2019-01-21 14:27","14.8","2019-01-21 08:23","13.8","84","72","2019-01-21 14:49","5.3","340","12.9","340","2019-01-21 16:22","T","0.5","T","2019-01-21 07:36","T","2019-01-21 07:36","1.8","16.5","7.22","3.5","...","...","...","8.3"
"22","1016.9","1020.1","1018.4","2019-01-22 10:04","1015.2","2019-01-22 14:59","16.1","19.6","2019-01-22 14:51","13.4","2019-01-22 23:40","12.0","77","64","2019-01-22 14:20","5.4","340","13.1","330","2019-01-22 15:15","0.0","0.0","0.0","...","0.0","...","6.9","63.3","15.56","5.3","...","...","...","5.8"
"23","1016.4","1019.7","1018.2","2019-01-23 09:28","1014.9","2019-01-23 15:26","16.5","22.4","2019-01-23 13:21","11.9","2019-01-23 05:43","11.5","73","53","2019-01-23 12:39","3.7","350","8.9","340","2019-01-23 20:34","0.0","0.0","0.0","...","0.0","...","7.0","64.1","15.10","6.0","...","...","...","3.5"
"24","1016.6","1019.8","1018.0","2019-01-24 09:03","1014.8","2019-01-24 15:25","18.2","24.8","2019-01-24 13:20","14.2","2019-01-24 06:58","13.3","74","50","2019-01-24 13:12","3.1","350","8.0","270","2019-01-24 14:09","0.0","0.0","0.0","...","0.0","...","10.0","91.4","17.05","4.1","...","...","...","0.4"
"25","1017.3","1020.5","1018.9","2019-01-25 08:53","1015.2","2019-01-25 14:39","18.5","25.2","2019-01-25 13:27","14.5","2019-01-25 06:47","14.1","77","51","2019-01-25 14:48","3.7","350","9.7","350","2019-01-25 19:09","0.0","0.0","0.0","...","0.0","...","9.3","84.9","18.01","3.7","...","...","...","1.5"
"26","1018.8","1022.0","1020.2","2019-01-26 10:03","1017.2","2019-01-26 14:29","16.6","21.7","2019-01-26 12:48","14.5","2019-01-26 06:36","11.1","71","52","2019-01-26 12:10","4.7","350","11.9","340","2019-01-26 15:25","0.0","0.0","0.0","...","0.0","...","3.0","27.4","12.72","3.8","...","...","...","6.4"
"27","1019.7","1023.0","1022.2","2019-01-27 09:10","1018.0","2019-01-27 15:23","16.9","22.2","2019-01-27 15:10","14.4","2019-01-27 00:02","9.7","63","49","2019-01-27 14:27","3.7","350","10.4","350","2019-01-27 02:07","0.0","0.0","0.0","...","0.0","...","3.5","31.9","12.80","9.0","...","...","...","6.8"
"28","1018.2","1021.4","1020.4","2019-01-28 09:38","1016.3","2019-01-28 15:08","18.3","24.7","2019-01-28 14:06","14.1","2019-01-28 06:25","12.0","68","49","2019-01-28 13:06","2.5","350","6.1","360","2019-01-28 20:43","0.0","0.0","0.0","...","0.0","...","10.0","90.9","18.13","7.9","...","...","...","1.5"
"29","1018.3","1021.5","1019.9","2019-01-29 09:01","1016.4","2019-01-29 14:38","18.9","25.7","2019-01-29 13:04","14.9","2019-01-29 07:31","13.5","73","39","2019-01-29 13:00","2.9","360","7.5","280","2019-01-29 14:18","0.0","0.0","0.0","...","0.0","...","8.9","80.8","17.82","3.6","...","...","...","1.4"
"30","1017.8","1021.0","1020.7","2019-01-30 09:05","1015.5","2019-01-30 15:09","20.3","27.0","2019-01-30 13:06","14.6","2019-01-30 05:59","15.5","76","48","2019-01-30 13:01","2.5","360","8.1","350","2019-01-30 13:35","0.0","0.0","0.0","...","0.0","...","6.9","62.6","16.66","3.8","...","...","...","5.4"
"31","1015.7","1018.8","1017.7","2019-01-31 10:16","1013.7","2019-01-31 15:29","23.4","28.1","2019-01-31 13:27","20.5","2019-01-31 04:08","16.0","64","51","2019-01-31 10:06","3.0","340","10.7","350","2019-01-31 21:09","0.0","0.0","0.0","...","0.0","...","6.4","58.0","15.34","9.1","...","...","...","4.9"
