"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"14","1013.2","1016.4","1015.7","2020-03-14 22:22","1010.8","2020-03-14 03:28","19.0","22.3","2020-03-14 00:10","16.3","2020-03-14 11:09","X","X","X","...","4.3","360","11.8","10","2020-03-14 11:32","13.5","7.2","1.5","2020-03-14 06:26","4.0","2020-03-14 08:30","0.6","5.0","6.73","7.4","...","...","...","8.6"
"15","1015.7","1018.9","1017.7","2020-03-15 09:02","1013.5","2020-03-15 15:32","20.1","25.1","2020-03-15 15:05","16.4","2020-03-15 06:22","10.6","56","X","...","3.1","10","12.5","360","2020-03-15 08:34","0.0","0.0","0.0","...","0.0","...","10.6","88.9","21.91","12.0","...","...","...","2.4"
"16","1017.1","1020.3","1018.9","2020-03-16 10:00","1015.4","2020-03-16 15:12","21.6","25.6","2020-03-16 12:49","18.1","2020-03-16 06:40","X","X","X","...","1.8","280","7.5","260","2020-03-16 16:30","0.0","0.0","0.0","...","0.0","...","10.5","87.9","21.73","14.5","...","...","...","1.6"
"17","1016.2","1019.4","1017.9","2020-03-17 08:15","1014.0","2020-03-17 15:04","22.4","26.4","2020-03-17 12:43","19.4","2020-03-17 05:32","X","X","X","...","2.1","360","7.5","360","2020-03-17 18:55","0.0","0.0","0.0","...","0.0","...","10.1","84.4","20.53","14.4","...","...","...","2.8"
"18","1013.1","1016.2","1015.5","2020-03-18 00:01","1010.6","2020-03-18 21:12","22.6","26.2","2020-03-18 11:24","19.7","2020-03-18 06:18","X","X","X","...","1.7","10","5.8","290","2020-03-18 13:49","0.0","0.0","0.0","...","0.0","...","3.6","30.0","11.09","7.3","...","...","...","4.8"
"19","1011.7","1014.8","1013.3","2020-03-19 09:18","1009.9","2020-03-19 15:06","24.5","29.2","2020-03-19 12:17","21.6","2020-03-19 06:13","X","X","X","...","2.2","360","8.7","330","2020-03-19 17:20","0.0","0.0","0.0","...","0.0","...","6.8","56.6","17.49","8.1","...","...","...","6.1"
"20","1012.4","1015.5","1013.8","2020-03-20 09:03","1010.7","2020-03-20 14:46","24.3","29.4","2020-03-20 13:18","21.1","2020-03-20 06:10","X","X","X","...","2.8","10","8.1","360","2020-03-20 19:23","0.0","0.0","0.0","...","0.0","...","9.2","76.4","19.53","7.0","...","...","...","3.5"
"21","1012.8","1015.9","1015.0","2020-03-21 08:41","1010.8","2020-03-21 15:48","24.5","29.5","2020-03-21 13:02","21.2","2020-03-21 03:43","19.7","76","X","...","1.4","10","6.0","290","2020-03-21 14:52","0.0","0.0","0.0","...","0.0","...","8.7","72.1","17.95","6.4","...","...","...","1.1"
"22","1011.4","1014.5","1013.7","2020-03-22 09:17","1009.6","2020-03-22 16:48","25.2","29.7","2020-03-22 12:46","22.6","2020-03-22 06:11","X","X","X","...","1.6","290","7.4","270","2020-03-22 13:14","0.0","0.0","0.0","...","0.0","...","9.8","81.1","20.17","10.9","...","...","...","0.9"
"23","1011.3","1014.4","1012.9","2020-03-23 09:20","1009.5","2020-03-23 15:48","25.2","29.6","2020-03-23 13:20","22.3","2020-03-23 23:24","20.0","74","X","...","3.2","360","10.8","10","2020-03-23 19:28","0.0","0.0","0.0","...","0.0","...","10.2","84.3","21.07","6.6","...","...","...","1.3"
"24","1012.1","1015.2","1013.8","2020-03-24 09:45","1010.9","2020-03-24 15:00","24.0","26.9","2020-03-24 12:23","21.3","2020-03-24 05:29","X","X","X","...","2.8","360","8.4","320","2020-03-24 14:50","0.0","0.0","0.0","...","0.0","...","1.6","13.2","10.74","7.9","...","...","...","5.8"
"25","1011.3","1014.4","1013.1","2020-03-25 09:06","1009.4","2020-03-25 15:57","25.3","29.8","2020-03-25 12:20","22.2","2020-03-25 06:28","X","X","X","...","2.5","10","7.9","290","2020-03-25 12:40","0.0","0.0","0.0","...","0.0","...","9.0","74.1","21.06","6.9","...","...","...","4.5"
"26","1011.2","1014.3","1012.8","2020-03-26 10:01","1008.4","2020-03-26 15:52","27.1","31.7","2020-03-26 15:06","23.0","2020-03-26 05:03","X","X","X","...","3.1","180","14.6","190","2020-03-26 15:42","0.0","0.0","0.0","...","0.0","...","11.0","90.4","22.50","9.7","...","...","...","1.1"
"27","1011.0","1014.1","1012.9","2020-03-27 09:19","1008.9","2020-03-27 16:26","27.4","30.5","2020-03-27 11:52","25.1","2020-03-27 05:46","X","X","X","...","2.7","200","9.6","200","2020-03-27 13:28","0.0","0.0","0.0","...","0.0","...","9.8","80.4","20.68","16.4","...","...","...","2.8"
"28","1010.1","1013.2","1012.1","2020-03-28 23:48","1008.2","2020-03-28 14:50","24.0","30.2","2020-03-28 12:42","17.4","2020-03-28 23:38","18.8","76","X","...","4.0","360","14.6","10","2020-03-28 20:56","10.0","1.2","5.0","2020-03-28 05:33","8.5","2020-03-28 04:48","8.5","69.6","20.51","14.0","...","...","...","4.6"
"29","1011.7","1014.8","1013.8","2020-03-29 08:23","1008.6","2020-03-29 16:16","21.4","26.4","2020-03-29 14:02","16.5","2020-03-29 02:22","15.2","69","X","...","3.0","10","11.4","10","2020-03-29 00:54","0.0","0.0","0.0","...","0.0","...","10.5","85.8","22.66","15.6","...","...","...","3.4"
"30","1010.2","1013.3","1011.6","2020-03-30 08:37","1008.5","2020-03-30 15:11","24.3","29.6","2020-03-30 11:44","20.8","2020-03-30 04:33","X","X","X","...","2.3","10","7.7","20","2020-03-30 18:23","0.0","0.0","0.0","...","0.0","...","6.9","56.3","18.67","14.5","...","...","...","2.9"
"31","1010.3","1013.5","1012.3","2020-03-31 08:44","1008.0","2020-03-31 15:58","24.3","29.9","2020-03-31 11:50","20.3","2020-03-31 05:56","X","X","X","...","2.6","10","8.7","240","2020-03-31 12:10","0.0","0.0","0.0","...","0.0","...","6.9","56.2","18.86","9.8","...","...","...","2.8"
