"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1004.4","1007.5","1005.8","2019-08-01 19:45","1003.0","2019-08-01 15:18","28.6","31.9","2019-08-01 14:50","24.1","2019-08-01 16:52","24.0","77","67","2019-08-01 15:31","1.8","360","13.8","170","2019-08-01 16:16","47.0","4.4","15.0","2019-08-01 16:45","38.5","2019-08-01 16:05","0.2","1.5","6.59","8.7","...","...","...","8.8"
"02","1002.8","1005.9","1004.6","2019-08-02 00:01","1001.2","2019-08-02 13:46","27.6","33.2","2019-08-02 12:10","24.5","2019-08-02 15:01","23.8","81","60","2019-08-02 12:56","1.9","360","21.5","180","2019-08-02 14:45","56.5","4.2","23.0","2019-08-02 14:44","48.5","2019-08-02 14:31","3.9","29.7","14.41","11.0","...","...","...","8.3"
"03","1000.5","1003.5","1002.5","2019-08-03 00:01","999.0","2019-08-03 18:25","29.2","33.5","2019-08-03 13:19","25.5","2019-08-03 05:26","23.8","73","58","2019-08-03 13:19","2.4","270","9.4","280","2019-08-03 15:47","0.0","0.0","0.0","...","0.0","...","8.6","65.6","24.60","15.0","...","...","...","7.1"
"04","999.4","1002.5","1000.3","2019-08-04 00:01","998.5","2019-08-04 18:01","30.2","34.6","2019-08-04 14:06","27.4","2019-08-04 05:18","24.6","72","59","2019-08-04 14:05","2.2","100","8.1","300","2019-08-04 16:35","0.0","0.0","0.0","...","0.0","...","8.3","63.4","23.21","13.4","...","...","...","4.8"
"05","999.5","1002.5","1001.0","2019-08-05 21:28","998.1","2019-08-05 15:09","30.0","34.5","2019-08-05 12:48","27.4","2019-08-05 19:30","24.6","73","56","2019-08-05 12:48","1.9","110","8.3","100","2019-08-05 17:57","1.5","2.4","0.5","2019-08-05 18:01","1.0","2019-08-05 17:40","7.9","60.4","24.52","12.1","...","...","...","6.0"
"06","998.9","1001.9","1000.3","2019-08-06 06:10","997.4","2019-08-06 16:12","29.6","33.6","2019-08-06 14:04","27.0","2019-08-06 20:16","24.5","75","58","2019-08-06 12:54","2.1","280","9.3","280","2019-08-06 17:10","13.5","1.2","5.0","2019-08-06 18:07","13.0","2019-08-06 17:22","4.7","36.0","19.77","17.5","...","...","...","6.0"
"07","995.8","998.8","998.5","2019-08-07 00:01","993.7","2019-08-07 16:21","29.7","33.3","2019-08-07 14:09","26.8","2019-08-07 03:26","24.7","75","63","2019-08-07 10:30","2.6","100","8.7","310","2019-08-07 14:56","0.0","0.0","0.0","...","0.0","...","6.7","51.4","19.68","10.3","...","...","...","8.3"
"08","991.1","994.1","994.1","2019-08-08 00:01","988.6","2019-08-08 23:59","29.8","33.7","2019-08-08 13:37","27.8","2019-08-08 16:12","24.7","74","62","2019-08-08 13:37","3.0","340","12.7","330","2019-08-08 23:32","1.0","0.5","1.0","2019-08-08 16:09","1.0","2019-08-08 16:02","4.1","31.5","13.09","12.8","...","...","...","8.2"
"09","990.2","993.2","993.6","2019-08-09 22:09","986.9","2019-08-09 03:38","29.9","33.1","2019-08-09 12:17","27.9","2019-08-09 05:01","25.1","76","61","2019-08-09 13:14","5.1","340","16.9","300","2019-08-09 09:10","0.5","0.4","0.5","2019-08-09 19:30","0.5","2019-08-09 19:30","1.2","9.2","11.90","13.5","...","...","...","9.2"
"10","996.2","999.2","999.5","2019-08-10 23:57","992.8","2019-08-10 00:07","30.3","32.3","2019-08-10 12:57","29.7","2019-08-10 23:40","25.8","77","71","2019-08-10 12:02","5.3","200","17.5","210","2019-08-10 02:58","0.0","0.0","0.0","...","0.0","...","0.5","3.9","10.63","6.3","...","...","...","9.5"
