"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1005.7","1008.8","1007.5","2018-09-11 21:49","1003.9","2018-09-11 02:50","28.6","31.8","2018-09-11 13:06","26.3","2018-09-11 01:11","24.1","77","64","2018-09-11 11:43","2.2","290","6.5","280","2018-09-11 16:46","0.5","0.5","0.5","2018-09-11 02:05","0.5","2018-09-11 02:01","3.9","31.7","16.29","10.8","...","...","...","7.9"
"12","1006.6","1009.7","1007.9","2018-09-12 21:25","1005.0","2018-09-12 15:46","29.3","33.6","2018-09-12 12:31","27.1","2018-09-12 05:35","24.6","76","60","2018-09-12 12:21","2.4","300","8.7","290","2018-09-12 14:16","T","0.2","T","2018-09-12 19:55","T","2018-09-12 19:55","6.6","53.8","19.90","7.6","...","...","...","7.5"
"13","1006.5","1009.6","1007.9","2018-09-13 09:37","1005.1","2018-09-13 16:22","29.5","33.6","2018-09-13 13:02","27.1","2018-09-13 04:30","24.7","76","62","2018-09-13 13:01","2.0","340","8.4","330","2018-09-13 16:22","0.0","0.0","0.0","...","0.0","...","7.6","62.0","20.97","8.4","...","...","...","4.6"
"14","1004.1","1007.2","1006.5","2018-09-14 00:01","1001.3","2018-09-14 23:56","30.1","34.0","2018-09-14 12:45","27.8","2018-09-14 05:48","24.5","73","53","2018-09-14 12:45","2.5","300","8.8","290","2018-09-14 14:36","0.0","0.0","0.0","...","0.0","...","8.1","66.2","22.75","10.5","...","...","...","5.2"
"15","998.3","1001.3","1001.5","2018-09-15 00:15","995.7","2018-09-15 14:50","28.6","30.3","2018-09-15 14:51","27.5","2018-09-15 08:34","24.1","76","69","2018-09-15 13:53","1.2","360","5.3","350","2018-09-15 15:46","0.5","0.8","0.5","2018-09-15 08:13","0.5","2018-09-15 08:05","0.1","0.8","4.83","8.6","...","...","...","8.2"
"16","1003.8","1006.8","1009.1","2018-09-16 23:03","998.2","2018-09-16 01:40","29.8","33.6","2018-09-16 13:49","26.7","2018-09-16 03:19","23.8","71","55","2018-09-16 13:59","2.9","130","11.2","110","2018-09-16 08:58","1.0","0.8","0.5","2018-09-16 01:56","1.0","2018-09-16 01:36","0.8","6.6","12.52","13.3","...","...","...","8.8"
"17","1010.1","1013.1","1013.1","2018-09-17 22:19","1008.4","2018-09-17 01:56","29.6","33.0","2018-09-17 13:27","26.4","2018-09-17 05:55","25.0","77","62","2018-09-17 11:54","2.6","280","7.9","290","2018-09-17 13:19","2.0","1.7","0.5","2018-09-17 05:38","1.5","2018-09-17 05:20","6.6","54.3","19.14","11.3","...","...","...","6.6"
"18","1011.0","1014.1","1012.8","2018-09-18 00:01","1008.7","2018-09-18 15:29","29.8","33.7","2018-09-18 11:16","27.4","2018-09-18 05:39","24.9","76","60","2018-09-18 11:15","3.1","330","13.1","330","2018-09-18 13:59","0.0","0.0","0.0","...","0.0","...","8.0","65.9","19.16","11.1","...","...","...","5.1"
"19","1009.5","1012.5","1011.0","2018-09-19 00:01","1007.6","2018-09-19 16:01","29.4","32.3","2018-09-19 11:54","27.2","2018-09-19 05:18","24.1","74","61","2018-09-19 12:29","2.0","190","7.7","240","2018-09-19 15:04","0.0","0.0","0.0","...","0.0","...","8.8","72.6","23.18","11.0","...","...","...","4.1"
"20","1008.2","1011.3","1009.7","2018-09-20 21:41","1006.6","2018-09-20 15:54","30.0","33.2","2018-09-20 12:32","28.2","2018-09-20 05:51","23.1","67","56","2018-09-20 13:17","2.1","290","8.0","290","2018-09-20 14:46","0.0","0.0","0.0","...","0.0","...","9.4","77.7","23.05","12.5","...","...","...","3.5"
"21","1009.3","1012.4","1011.6","2018-09-21 21:25","1007.5","2018-09-21 15:38","30.0","33.4","2018-09-21 12:04","27.4","2018-09-21 05:01","22.7","66","53","2018-09-21 12:04","2.1","290","8.6","310","2018-09-21 12:47","0.0","0.0","0.0","...","0.0","...","10.3","85.3","23.32","13.5","...","...","...","2.2"
"22","1011.0","1014.0","1012.6","2018-09-22 22:10","1009.3","2018-09-22 14:43","30.3","33.8","2018-09-22 12:48","27.8","2018-09-22 04:08","23.1","66","54","2018-09-22 11:08","2.9","330","11.6","320","2018-09-22 15:52","0.0","0.0","0.0","...","0.0","...","9.6","79.7","21.22","10.8","...","...","...","5.2"
"23","1010.0","1013.0","1012.0","2018-09-23 00:01","1007.5","2018-09-23 15:42","29.8","33.2","2018-09-23 12:09","26.7","2018-09-23 23:58","24.1","72","61","2018-09-23 12:18","2.5","310","9.6","280","2018-09-23 12:28","2.5","0.3","2.5","2018-09-23 23:45","2.5","2018-09-23 23:39","8.9","74.0","21.41","10.3","...","...","...","5.0"
"24","1005.9","1008.9","1009.4","2018-09-24 00:01","1003.5","2018-09-24 15:30","29.2","32.7","2018-09-24 12:47","26.7","2018-09-24 00:01","23.7","73","59","2018-09-24 11:04","3.6","340","12.7","340","2018-09-24 14:02","0.0","0.0","0.0","...","0.0","...","7.9","65.8","20.86","8.3","...","...","...","5.1"
"25","1003.7","1006.8","1005.0","2018-09-25 00:08","1001.7","2018-09-25 15:36","28.8","32.9","2018-09-25 12:10","25.5","2018-09-25 06:14","22.8","70","57","2018-09-25 16:33","2.3","360","6.9","350","2018-09-25 17:38","2.5","0.5","2.5","2018-09-25 20:45","2.5","2018-09-25 20:08","8.8","73.5","22.59","9.3","...","...","...","4.4"
"26","1003.5","1006.6","1004.9","2018-09-26 08:45","1001.4","2018-09-26 15:06","27.8","32.2","2018-09-26 12:04","25.2","2018-09-26 06:21","21.9","71","56","2018-09-26 11:55","4.1","340","13.4","340","2018-09-26 17:26","0.0","0.0","0.0","...","0.0","...","10.0","83.6","22.52","9.3","...","...","...","3.1"
"27","1003.7","1006.7","1005.1","2018-09-27 08:05","1001.8","2018-09-27 14:33","27.9","32.8","2018-09-27 13:37","25.0","2018-09-27 04:51","21.7","70","55","2018-09-27 13:20","4.4","350","14.2","350","2018-09-27 17:08","0.0","0.0","0.0","...","0.0","...","9.2","77.1","21.44","9.5","...","...","...","3.5"
"28","1003.1","1006.1","1004.7","2018-09-28 00:01","1001.0","2018-09-28 15:16","27.4","31.4","2018-09-28 14:41","24.9","2018-09-28 05:27","21.7","72","60","2018-09-28 11:21","5.1","350","13.7","360","2018-09-28 22:48","0.0","0.0","0.0","...","0.0","...","7.7","64.6","18.65","11.8","...","...","...","4.0"
"29","1002.3","1005.4","1005.0","2018-09-29 21:26","1000.4","2018-09-29 13:57","27.1","30.9","2018-09-29 14:02","24.5","2018-09-29 05:39","18.8","60","52","2018-09-29 11:31","6.0","340","21.0","350","2018-09-29 07:37","0.0","0.0","0.0","...","0.0","...","11.1","93.4","23.80","11.9","...","...","...","3.1"
"30","1006.4","1009.5","1009.1","2018-09-30 23:25","1004.1","2018-09-30 02:51","27.1","32.2","2018-09-30 12:24","24.3","2018-09-30 06:05","18.7","60","49","2018-09-30 12:20","3.4","340","10.1","340","2018-09-30 05:52","0.0","0.0","0.0","...","0.0","...","4.3","36.2","17.26","10.3","...","...","...","5.0"
