"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1007.7","1010.7","1009.2","2016-10-11 22:17","1005.8","2016-10-11 15:08","26.6","32.2","2016-10-11 13:07","23.2","2016-10-11 05:10","23.4","83","63","2016-10-11 13:05","3.2","30","8.5","360","2016-10-11 14:32","T","0.2","T","2016-10-11 15:16","T","2016-10-11 15:15","5.5","47.3","14.43","7.5","...","...","...","6.3"
"12","1009.2","1012.3","1010.8","2016-10-12 21:30","1007.6","2016-10-12 15:03","27.3","31.3","2016-10-12 13:59","24.5","2016-10-12 23:58","23.5","80","63","2016-10-12 13:56","2.3","20","7.6","350","2016-10-12 16:55","0.0","0.0","0.0","...","0.0","...","6.7","57.8","17.21","4.6","...","...","...","5.0"
"13","1009.4","1012.5","1011.1","2016-10-13 08:06","1007.7","2016-10-13 15:42","26.8","31.5","2016-10-13 13:28","23.7","2016-10-13 05:55","22.5","78","65","2016-10-13 13:28","2.7","20","8.0","10","2016-10-13 16:57","0.0","0.0","0.0","...","0.0","...","5.5","47.5","15.48","6.3","...","...","...","4.6"
"14","1008.4","1011.5","1010.2","2016-10-14 09:23","1006.5","2016-10-14 15:30","27.0","31.2","2016-10-14 14:09","23.8","2016-10-14 06:13","22.7","78","64","2016-10-14 14:54","2.3","30","8.9","360","2016-10-14 16:06","0.0","0.0","0.0","...","0.0","...","5.6","48.5","14.62","4.9","...","...","...","2.9"
"15","1007.4","1010.5","1008.9","2016-10-15 08:58","1005.7","2016-10-15 14:49","27.8","32.3","2016-10-15 12:43","24.9","2016-10-15 05:58","23.4","78","58","2016-10-15 14:43","1.5","40","6.8","260","2016-10-15 13:21","0.0","0.0","0.0","...","0.0","...","8.0","69.4","15.14","4.2","...","...","...","0.8"
"16","1007.1","1010.2","1008.3","2016-10-16 08:03","1005.5","2016-10-16 15:30","28.2","32.1","2016-10-16 13:48","25.8","2016-10-16 06:17","24.2","79","64","2016-10-16 13:48","1.6","250","6.4","240","2016-10-16 13:52","0.0","0.0","0.0","...","0.0","...","9.7","84.2","17.76","5.1","...","...","...","1.8"
"17","1006.9","1010.0","1009.3","2016-10-17 23:05","1004.9","2016-10-17 15:34","28.3","32.0","2016-10-17 11:51","26.1","2016-10-17 07:08","24.6","80","67","2016-10-17 10:53","1.6","240","6.0","270","2016-10-17 13:37","0.0","0.0","0.0","...","0.0","...","4.6","40.0","14.86","4.9","...","...","...","5.1"
"18","1007.9","1011.0","1009.5","2016-10-18 09:30","1006.5","2016-10-18 15:14","28.6","31.7","2016-10-18 11:03","27.2","2016-10-18 23:17","24.6","79","66","2016-10-18 10:47","1.5","320","6.7","320","2016-10-18 14:32","0.0","0.0","0.0","...","0.0","...","4.9","42.7","12.80","7.1","...","...","...","6.5"
"19","1005.5","1008.5","1008.0","2016-10-19 00:01","1003.1","2016-10-19 23:59","28.4","31.6","2016-10-19 12:41","26.1","2016-10-19 06:09","24.6","80","69","2016-10-19 12:41","1.7","20","7.8","250","2016-10-19 10:27","0.0","0.0","0.0","...","0.0","...","6.7","58.5","16.29","5.6","...","...","...","5.0"
"20","1000.5","1003.5","1003.0","2016-10-20 00:01","998.3","2016-10-20 15:47","29.1","31.2","2016-10-20 15:42","27.0","2016-10-20 05:34","24.4","76","69","2016-10-20 20:50","1.3","40","4.6","290","2016-10-20 10:47","0.0","0.0","0.0","...","0.0","...","1.0","8.7","7.04","4.0","...","...","...","6.9"
"21","1004.4","1007.4","1007.3","2016-10-21 21:59","1000.6","2016-10-21 00:55","29.1","33.3","2016-10-21 13:17","27.0","2016-10-21 05:45","24.1","75","59","2016-10-21 13:04","4.7","180","17.0","170","2016-10-21 11:54","0.5","2.3","0.5","2016-10-21 17:30","0.5","2016-10-21 16:40","3.5","30.7","11.07","10.3","...","...","...","7.4"
"22","1007.3","1010.3","1008.9","2016-10-22 08:45","1005.8","2016-10-22 14:57","29.1","31.8","2016-10-22 11:21","27.6","2016-10-22 23:44","25.4","80","69","2016-10-22 14:08","4.2","200","12.1","220","2016-10-22 11:03","0.0","0.0","0.0","...","0.0","...","6.7","58.8","14.04","12.3","...","...","...","5.0"
"23","1007.7","1010.7","1009.4","2016-10-23 09:24","1005.9","2016-10-23 15:01","28.8","32.1","2016-10-23 11:17","27.2","2016-10-23 02:32","24.9","80","63","2016-10-23 13:54","2.1","340","7.4","340","2016-10-23 16:20","0.0","0.0","0.0","...","0.0","...","8.6","75.7","17.29","9.6","...","...","...","4.9"
"24","1008.8","1011.9","1010.5","2016-10-24 22:32","1007.0","2016-10-24 14:17","28.6","32.7","2016-10-24 11:15","26.3","2016-10-24 04:23","23.6","75","56","2016-10-24 11:33","2.9","20","8.8","320","2016-10-24 12:06","0.0","0.0","0.0","...","0.0","...","10.3","90.8","17.60","8.1","...","...","...","1.9"
"25","1010.5","1013.6","1012.2","2016-10-25 23:56","1009.2","2016-10-25 15:24","28.4","31.6","2016-10-25 12:06","26.2","2016-10-25 05:33","23.9","77","66","2016-10-25 13:16","1.8","20","7.3","320","2016-10-25 14:03","0.0","0.0","0.0","...","0.0","...","9.3","82.1","15.86","7.4","...","...","...","2.0"
"26","1012.8","1015.9","1014.6","2016-10-26 08:53","1011.3","2016-10-26 14:38","28.9","32.4","2016-10-26 11:55","26.7","2016-10-26 05:28","23.7","74","64","2016-10-26 10:55","2.7","30","8.3","320","2016-10-26 12:40","0.0","0.0","0.0","...","0.0","...","9.8","86.7","16.71","10.5","...","...","...","1.8"
"27","1013.0","1016.1","1015.5","2016-10-27 08:59","1011.3","2016-10-27 15:25","28.5","31.8","2016-10-27 12:19","26.7","2016-10-27 04:53","23.6","75","64","2016-10-27 15:29","2.0","30","6.6","340","2016-10-27 15:10","0.0","0.0","0.0","...","0.0","...","7.6","67.3","14.62","6.6","...","...","...","2.9"
"28","1012.0","1015.1","1013.8","2016-10-28 09:23","1010.0","2016-10-28 15:03","28.0","31.4","2016-10-28 11:52","25.9","2016-10-28 05:49","23.7","78","66","2016-10-28 14:23","2.1","30","8.7","340","2016-10-28 15:07","0.0","0.0","0.0","...","0.0","...","2.5","22.2","11.69","2.8","...","...","...","3.5"
"29","1013.1","1016.2","1015.4","2016-10-29 22:34","1011.6","2016-10-29 14:15","27.6","31.3","2016-10-29 12:39","24.1","2016-10-29 23:08","22.9","76","65","2016-10-29 14:35","3.0","20","10.6","20","2016-10-29 16:29","0.0","0.0","0.0","...","0.0","...","3.7","32.9","11.49","4.9","...","...","...","4.9"
"30","1014.8","1017.9","1016.6","2016-10-30 09:09","1013.2","2016-10-30 15:18","26.4","31.4","2016-10-30 13:09","23.1","2016-10-30 05:51","20.4","70","60","2016-10-30 13:00","3.0","20","8.9","40","2016-10-30 07:50","0.0","0.0","0.0","...","0.0","...","7.3","65.0","15.17","9.4","...","...","...","5.9"
"31","1014.7","1017.8","1016.6","2016-10-31 07:42","1012.2","2016-10-31 15:29","26.4","31.3","2016-10-31 13:20","23.6","2016-10-31 05:21","20.6","71","58","2016-10-31 12:48","3.0","20","9.9","350","2016-10-31 14:44","0.0","0.0","0.0","...","0.0","...","9.4","83.8","15.76","7.9","...","...","...","0.6"
