"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.1","1015.2","1013.8","2016-04-01 09:50","1010.3","2016-04-01 02:38","23.7","27.1","2016-04-01 15:21","21.1","2016-04-01 06:16","19.9","79","66","2016-04-01 15:55","1.8","40","6.8","330","2016-04-01 12:54","0.0","0.0","0.0","...","0.0","...","1.7","13.8","12.17","2.4","...","...","...","3.6"
"02","1012.8","1015.9","1014.6","2016-04-02 08:42","1010.8","2016-04-02 15:32","24.8","29.3","2016-04-02 14:47","21.7","2016-04-02 05:39","20.5","78","60","2016-04-02 14:47","1.8","40","5.9","250","2016-04-02 15:05","0.0","0.0","0.0","...","0.0","...","8.1","65.7","17.18","3.1","...","...","...","5.4"
"03","1011.8","1014.9","1013.7","2016-04-03 00:02","1010.1","2016-04-03 16:53","25.8","29.8","2016-04-03 13:30","23.0","2016-04-03 06:06","21.7","78","64","2016-04-03 15:49","1.9","340","8.0","250","2016-04-03 11:27","0.0","0.0","0.0","...","0.0","...","6.6","53.4","16.44","5.6","...","...","...","2.8"
"04","1010.5","1013.6","1012.1","2016-04-04 22:38","1008.9","2016-04-04 16:24","26.0","29.5","2016-04-04 14:36","23.0","2016-04-04 06:19","21.5","77","64","2016-04-04 13:03","1.6","320","6.0","330","2016-04-04 18:08","0.0","0.0","0.0","...","0.0","...","6.9","55.7","16.87","8.6","...","...","...","4.9"
"05","1011.7","1014.8","1013.6","2016-04-05 08:46","1009.9","2016-04-05 16:20","25.8","30.3","2016-04-05 12:46","22.6","2016-04-05 05:24","21.2","76","56","2016-04-05 12:46","2.0","50","5.6","50","2016-04-05 04:03","0.0","0.0","0.0","...","0.0","...","7.5","60.5","19.05","5.4","...","...","...","3.5"
"06","1010.9","1014.0","1013.2","2016-04-06 08:28","1008.7","2016-04-06 15:12","27.3","31.0","2016-04-06 15:55","23.6","2016-04-06 05:21","21.8","73","59","2016-04-06 16:21","2.9","200","14.2","230","2016-04-06 16:06","0.0","0.0","0.0","...","0.0","...","10.8","86.9","21.73","6.4","...","...","...","0.5"
"07","1011.1","1014.2","1012.7","2016-04-07 21:43","1009.4","2016-04-07 16:24","27.9","31.4","2016-04-07 12:57","25.6","2016-04-07 06:00","23.6","78","66","2016-04-07 10:46","4.3","230","12.5","230","2016-04-07 12:31","0.0","0.0","0.0","...","0.0","...","10.8","86.8","22.06","10.8","...","...","...","3.1"
"08","1011.0","1014.1","1012.4","2016-04-08 00:01","1009.3","2016-04-08 15:17","27.2","31.5","2016-04-08 14:03","24.9","2016-04-08 22:55","22.6","77","49","2016-04-08 14:03","1.9","40","7.7","360","2016-04-08 17:00","0.0","0.0","0.0","...","0.0","...","11.0","88.2","23.26","9.5","...","...","...","3.1"
"09","1009.9","1013.0","1011.6","2016-04-09 00:01","1007.0","2016-04-09 15:51","26.2","30.9","2016-04-09 11:28","22.5","2016-04-09 06:04","21.4","75","55","2016-04-09 12:59","2.3","60","6.7","350","2016-04-09 11:40","0.0","0.0","0.0","...","0.0","...","8.1","64.9","20.49","8.7","...","...","...","2.9"
"10","1008.0","1011.1","1010.0","2016-04-10 21:19","1006.2","2016-04-10 15:40","25.9","31.2","2016-04-10 10:50","22.2","2016-04-10 18:55","21.5","77","56","2016-04-10 10:40","2.4","140","13.9","360","2016-04-10 17:24","16.5","4.9","4.0","2016-04-10 17:34","10.0","2016-04-10 17:31","2.0","16.0","10.91","9.8","...","...","...","7.1"
"11","1008.2","1011.3","1009.8","2016-04-11 21:22","1006.5","2016-04-11 14:26","23.8","27.9","2016-04-11 10:18","21.2","2016-04-11 19:41","21.4","87","75","2016-04-11 10:38","2.4","110","9.6","350","2016-04-11 16:59","16.0","6.8","3.0","2016-04-11 05:00","5.5","2016-04-11 18:01","1.8","14.4","10.21","10.0","...","...","...","8.8"
"12","1007.2","1010.3","1009.5","2016-04-12 07:22","1004.3","2016-04-12 16:59","25.0","29.8","2016-04-12 14:12","21.3","2016-04-12 05:26","21.4","81","67","2016-04-12 12:38","2.0","20","6.8","50","2016-04-12 06:54","2.5","1.7","1.5","2016-04-12 22:20","2.0","2016-04-12 22:20","5.2","41.4","18.16","3.3","...","...","...","6.3"
"13","1005.3","1008.4","1007.8","2016-04-13 22:28","1002.8","2016-04-13 13:31","25.1","29.3","2016-04-13 10:09","23.2","2016-04-13 23:59","22.5","86","68","2016-04-13 09:19","3.3","170","13.6","220","2016-04-13 13:51","10.0","6.2","5.5","2016-04-13 13:43","8.0","2016-04-13 13:43","2.5","19.9","6.39","8.8","...","...","...","8.5"
"14","1008.4","1011.5","1010.8","2016-04-14 22:09","1006.2","2016-04-14 04:20","25.1","29.1","2016-04-14 11:08","22.3","2016-04-14 04:15","22.8","87","73","2016-04-14 11:06","2.4","140","8.5","170","2016-04-14 11:15","35.0","8.9","7.5","2016-04-14 03:53","13.0","2016-04-14 03:05","0.8","6.3","7.29","6.3","...","...","...","9.0"
"15","1010.2","1013.3","1011.9","2016-04-15 21:03","1008.2","2016-04-15 02:16","24.8","28.3","2016-04-15 11:07","22.6","2016-04-15 04:39","23.1","90","83","2016-04-15 10:23","2.8","130","10.1","180","2016-04-15 11:22","47.5","5.0","12.5","2016-04-15 00:58","23.5","2016-04-15 00:26","1.2","9.5","8.45","6.6","...","...","...","7.1"
"16","1009.4","1012.5","1011.4","2016-04-16 21:24","1007.8","2016-04-16 16:28","27.4","31.1","2016-04-16 14:47","22.6","2016-04-16 06:00","22.3","75","59","2016-04-16 17:02","2.8","220","12.7","180","2016-04-16 11:33","0.0","0.0","0.0","...","0.0","...","11.1","87.8","22.89","12.1","...","...","...","2.4"
"17","1009.6","1012.7","1011.2","2016-04-17 09:13","1007.6","2016-04-17 17:07","28.0","31.0","2016-04-17 11:51","25.2","2016-04-17 05:46","22.7","73","65","2016-04-17 13:56","1.3","270","6.2","280","2016-04-17 12:53","0.0","0.0","0.0","...","0.0","...","10.5","82.9","21.51","16.3","...","...","...","1.4"
"18","1011.7","1014.8","1014.3","2016-04-18 22:33","1009.2","2016-04-18 03:02","25.3","32.1","2016-04-18 13:46","20.0","2016-04-18 23:31","20.6","76","54","2016-04-18 13:45","3.9","20","12.0","360","2016-04-18 17:17","14.0","1.1","9.0","2016-04-18 07:34","14.0","2016-04-18 07:05","5.1","40.2","17.30","14.4","...","...","...","6.4"
"19","1014.5","1017.7","1016.6","2016-04-19 08:48","1012.9","2016-04-19 03:38","23.9","29.1","2016-04-19 12:15","19.3","2016-04-19 01:45","19.4","77","63","2016-04-19 12:15","3.0","70","8.8","90","2016-04-19 00:55","0.0","0.0","0.0","...","0.0","...","7.4","58.2","20.36","5.8","...","...","...","4.6"
"20","1012.0","1015.1","1015.2","2016-04-20 00:01","1009.6","2016-04-20 17:11","26.1","30.3","2016-04-20 12:41","22.5","2016-04-20 03:52","22.3","80","66","2016-04-20 12:57","1.8","80","8.0","90","2016-04-20 00:20","0.0","0.0","0.0","...","0.0","...","8.1","63.6","19.78","3.8","...","...","...","2.5"
"21","1009.8","1012.9","1011.4","2016-04-21 10:43","1008.4","2016-04-21 15:47","28.2","32.0","2016-04-21 12:48","25.1","2016-04-21 02:16","24.4","80","67","2016-04-21 13:30","3.3","220","11.4","230","2016-04-21 10:28","0.0","0.0","0.0","...","0.0","...","10.6","83.1","22.31","10.4","...","...","...","4.6"
"22","1008.4","1011.5","1009.6","2016-04-22 08:19","1007.2","2016-04-22 15:23","28.0","32.5","2016-04-22 11:28","25.7","2016-04-22 04:57","23.0","75","52","2016-04-22 11:08","1.5","300","7.4","300","2016-04-22 14:19","0.0","0.0","0.0","...","0.0","...","10.5","82.2","23.42","10.0","...","...","...","2.9"
"23","1007.6","1010.7","1009.0","2016-04-23 07:18","1005.9","2016-04-23 15:48","28.0","31.3","2016-04-23 11:04","25.2","2016-04-23 04:34","23.6","77","64","2016-04-23 15:27","2.6","240","8.6","250","2016-04-23 12:35","0.0","0.0","0.0","...","0.0","...","7.9","61.8","19.36","8.6","...","...","...","4.5"
"24","1007.7","1010.8","1009.5","2016-04-24 21:44","1005.8","2016-04-24 15:56","26.7","30.8","2016-04-24 11:43","24.4","2016-04-24 06:44","23.1","81","58","2016-04-24 11:55","2.1","200","9.8","210","2016-04-24 18:21","4.5","4.0","0.5","2016-04-24 05:21","2.0","2016-04-24 06:23","0.7","5.5","9.52","12.9","...","...","...","7.3"
"25","1009.0","1012.1","1010.3","2016-04-25 22:06","1007.3","2016-04-25 04:00","27.9","31.8","2016-04-25 12:00","25.1","2016-04-25 00:01","23.0","75","62","2016-04-25 09:00","1.8","250","6.3","240","2016-04-25 11:40","0.0","0.0","0.0","...","0.0","...","3.4","26.5","15.39","12.0","...","...","...","7.5"
"26","1008.2","1011.2","1009.9","2016-04-26 00:05","1005.5","2016-04-26 16:47","28.2","31.3","2016-04-26 11:00","25.2","2016-04-26 02:37","23.8","77","64","2016-04-26 14:17","2.7","240","9.0","230","2016-04-26 13:56","0.0","0.0","0.0","...","0.0","...","10.2","79.4","22.46","11.3","...","...","...","2.0"
"27","1006.2","1009.3","1007.6","2016-04-27 08:19","1004.5","2016-04-27 16:30","27.9","31.9","2016-04-27 10:39","26.1","2016-04-27 05:03","23.1","76","59","2016-04-27 10:38","1.9","280","7.2","280","2016-04-27 12:43","0.0","0.0","0.0","...","0.0","...","4.8","37.3","15.97","10.4","...","...","...","5.9"
"28","1007.2","1010.3","1009.3","2016-04-28 21:47","1005.9","2016-04-28 02:52","28.2","32.1","2016-04-28 13:54","25.7","2016-04-28 23:54","22.8","73","64","2016-04-28 13:50","2.3","340","9.9","330","2016-04-28 14:46","0.0","0.0","0.0","...","0.0","...","7.4","57.4","20.29","9.4","...","...","...","5.5"
"29","1010.1","1013.2","1011.7","2016-04-29 20:10","1008.1","2016-04-29 03:18","25.9","30.6","2016-04-29 13:18","22.2","2016-04-29 04:26","17.8","61","47","2016-04-29 16:10","3.1","50","8.6","10","2016-04-29 14:25","0.0","0.0","0.0","...","0.0","...","8.7","67.4","21.03","5.1","...","...","...","2.8"
"30","1010.0","1013.1","1011.3","2016-04-30 22:12","1008.5","2016-04-30 15:53","26.0","29.7","2016-04-30 12:59","22.9","2016-04-30 23:49","19.1","66","55","2016-04-30 13:21","2.2","50","9.2","90","2016-04-30 23:41","0.0","0.0","0.0","...","0.0","...","4.7","36.3","17.37","3.9","...","...","...","5.3"
