"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"19","1013.2","1016.3","1015.9","2018-02-19 09:13","1010.7","2018-02-19 15:24","23.4","29.2","2018-02-19 13:39","18.9","2018-02-19 05:23","16.5","67","43","2018-02-19 13:36","2.5","360","8.9","280","2018-02-19 14:04","0.0","0.0","0.0","...","0.0","...","7.8","68.4","20.16","6.7","...","8","2018-02-19 13:00","2.9"
"20","1011.7","1014.8","1014.0","2018-02-20 09:48","1009.7","2018-02-20 15:04","22.0","27.8","2018-02-20 12:59","17.9","2018-02-20 07:52","16.7","73","54","2018-02-20 12:55","3.2","350","8.3","360","2018-02-20 06:11","0.0","0.0","0.0","...","0.0","...","8.8","77.1","19.43","5.9","...","8","2018-02-20 13:00","5.5"
"21","1011.2","1014.3","1012.8","2018-02-21 23:12","1009.0","2018-02-21 14:27","20.4","25.7","2018-02-21 14:40","17.4","2018-02-21 23:51","15.8","75","56","2018-02-21 14:38","4.2","340","12.4","350","2018-02-21 12:07","0.5","0.8","0.5","2018-02-21 23:45","0.5","2018-02-21 23:10","5.1","44.6","16.81","4.6","...","6","2018-02-21 13:00","7.8"
"22","1013.8","1017.0","1016.6","2018-02-22 20:52","1012.2","2018-02-22 03:14","16.7","21.1","2018-02-22 11:38","14.0","2018-02-22 21:55","14.7","88","71","2018-02-22 11:56","4.3","350","14.2","350","2018-02-22 16:23","5.5","5.4","1.5","2018-02-22 21:19","2.5","2018-02-22 20:29","0.6","5.2","6.80","5.1","...","5","2018-02-22 12:00","8.9"
"23","1015.7","1018.8","1017.7","2018-02-23 22:06","1013.8","2018-02-23 14:31","18.2","24.6","2018-02-23 13:41","13.8","2018-02-23 03:26","14.6","81","57","2018-02-23 13:57","3.0","350","10.3","350","2018-02-23 05:32","0.0","0.0","0.0","...","0.0","...","6.3","54.9","18.50","3.8","...","8","2018-02-23 13:00","5.9"
"24","1015.9","1019.1","1018.9","2018-02-24 09:07","1013.6","2018-02-24 16:32","20.0","26.3","2018-02-24 16:20","17.6","2018-02-24 04:44","16.1","79","55","2018-02-24 16:20","3.1","350","8.3","350","2018-02-24 08:28","0.0","0.0","0.0","...","0.0","...","2.7","23.5","9.23","3.7","...","4","2018-02-24 12:00","7.5"
"25","1014.2","1017.4","1015.6","2018-02-25 00:01","1012.5","2018-02-25 13:56","20.6","26.8","2018-02-25 12:41","16.2","2018-02-25 23:33","16.2","77","59","2018-02-25 13:43","4.0","340","12.6","350","2018-02-25 17:01","0.0","0.0","0.0","...","0.0","...","8.7","75.5","19.82","4.4","...","7","2018-02-25 13:00","4.5"
"26","1015.1","1018.3","1016.8","2018-02-26 22:48","1013.4","2018-02-26 14:46","18.8","25.0","2018-02-26 13:57","14.9","2018-02-26 04:59","14.1","75","55","2018-02-26 13:20","4.1","350","11.1","320","2018-02-26 03:45","0.0","0.0","0.0","...","0.0","...","6.2","53.7","18.39","5.1","...","8","2018-02-26 13:00","5.6"
"27","1014.2","1017.3","1016.9","2018-02-27 09:51","1011.6","2018-02-27 14:52","20.3","25.5","2018-02-27 14:06","17.3","2018-02-27 04:37","15.4","74","55","2018-02-27 15:08","3.3","350","8.3","20","2018-02-27 08:48","0.0","0.0","0.0","...","0.0","...","7.2","62.2","19.37","4.9","...","7","2018-02-27 13:00","5.6"
"28","1010.8","1013.9","1012.8","2018-02-28 00:01","1009.5","2018-02-28 14:26","22.3","28.6","2018-02-28 13:01","18.0","2018-02-28 06:42","17.5","75","53","2018-02-28 13:50","2.3","350","8.7","350","2018-02-28 16:52","0.0","0.0","0.0","...","0.0","...","3.7","31.9","16.18","3.0","...","6","2018-02-28 13:00","6.5"
