"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.8","1015.9","1015.0","2017-11-01 00:01","1011.0","2017-11-01 15:21","24.1","28.6","2017-11-01 11:26","20.2","2017-11-01 06:28","17.4","67","45","2017-11-01 12:50","2.9","350","10.2","360","2017-11-01 17:10","0.0","0.0","0.0","...","0.0","...","10.5","93.8","19.26","11.0","...","...","...","0.4"
"02","1010.1","1013.2","1012.4","2017-11-02 00:01","1008.2","2017-11-02 13:19","25.3","31.5","2017-11-02 13:06","22.2","2017-11-02 05:09","20.1","74","46","2017-11-02 12:42","3.3","350","10.0","360","2017-11-02 09:53","T","1.7","T","2017-11-02 15:05","T","2017-11-02 15:05","3.9","34.9","12.10","5.8","...","...","...","7.1"
"03","1011.2","1014.3","1013.2","2017-11-03 22:01","1009.4","2017-11-03 03:28","24.9","29.4","2017-11-03 13:07","22.5","2017-11-03 22:32","20.2","76","61","2017-11-03 14:43","4.3","350","11.2","340","2017-11-03 17:03","0.0","0.0","0.0","...","0.0","...","2.9","26.0","12.42","5.9","...","...","...","9.0"
"04","1013.0","1016.1","1014.7","2017-11-04 22:27","1011.4","2017-11-04 14:30","23.9","29.2","2017-11-04 13:32","20.0","2017-11-04 23:50","16.2","63","52","2017-11-04 12:59","4.2","350","10.2","350","2017-11-04 18:52","0.0","0.0","0.0","...","0.0","...","6.2","55.7","16.63","11.1","...","...","...","5.4"
"05","1013.5","1016.7","1015.3","2017-11-05 09:29","1012.0","2017-11-05 14:49","23.0","28.3","2017-11-05 14:28","19.4","2017-11-05 03:39","16.3","66","53","2017-11-05 14:27","3.1","350","7.9","360","2017-11-05 18:43","0.0","0.0","0.0","...","0.0","...","4.8","43.2","13.57","10.6","...","...","...","6.5"
"06","1012.6","1015.7","1014.5","2017-11-06 09:35","1010.3","2017-11-06 15:26","24.3","27.7","2017-11-06 12:03","21.7","2017-11-06 03:31","19.3","74","61","2017-11-06 12:24","2.1","350","7.3","10","2017-11-06 15:27","0.0","0.0","0.0","...","0.0","...","0.2","1.8","7.32","4.3","...","...","...","8.0"
"07","1012.6","1015.7","1014.1","2017-11-07 09:22","1011.2","2017-11-07 14:04","25.3","30.4","2017-11-07 12:19","22.7","2017-11-07 04:58","20.9","77","53","2017-11-07 12:19","2.9","350","8.9","330","2017-11-07 15:11","0.0","0.0","0.0","...","0.0","...","9.3","83.9","18.67","2.9","...","...","...","5.3"
"08","1011.6","1014.7","1013.2","2017-11-08 00:01","1009.8","2017-11-08 15:28","25.5","30.3","2017-11-08 12:19","22.9","2017-11-08 23:50","20.5","74","57","2017-11-08 12:24","3.6","360","9.2","300","2017-11-08 12:59","0.0","0.0","0.0","...","0.0","...","8.8","79.5","18.24","5.6","...","...","...","4.3"
"09","1011.2","1014.3","1012.4","2017-11-09 08:54","1009.9","2017-11-09 14:49","25.6","31.2","2017-11-09 13:40","22.2","2017-11-09 06:10","19.9","71","52","2017-11-09 13:38","2.0","350","5.8","10","2017-11-09 19:20","0.0","0.0","0.0","...","0.0","...","9.3","84.1","18.08","6.0","...","...","...","2.1"
"10","1011.3","1014.4","1013.1","2017-11-10 09:19","1009.7","2017-11-10 14:23","25.5","28.7","2017-11-10 14:32","23.7","2017-11-10 05:35","21.0","77","64","2017-11-10 14:32","2.9","350","7.9","350","2017-11-10 23:04","0.0","0.0","0.0","...","0.0","...","2.9","26.3","12.53","3.0","...","...","...","7.0"
"11","1010.9","1014.0","1012.2","2017-11-11 09:51","1009.8","2017-11-11 14:27","24.0","26.2","2017-11-11 13:48","22.0","2017-11-11 23:41","21.1","83","74","2017-11-11 13:39","2.7","360","7.2","350","2017-11-11 00:01","0.5","1.3","0.3","2017-11-11 15:15","0.4","2017-11-11 15:15","0.0","0.0","4.39","2.4","...","...","...","9.1"
"12","1010.2","1013.3","1011.9","2017-11-12 09:03","1008.7","2017-11-12 13:34","23.2","26.7","2017-11-12 14:05","21.0","2017-11-12 04:32","19.7","81","72","2017-11-12 12:13","3.1","350","8.0","10","2017-11-12 10:56","1.0","0.5","0.5","2017-11-12 04:08","1.0","2017-11-12 04:01","0.7","6.4","8.63","4.8","...","...","...","7.6"
"13","1009.4","1012.5","1011.0","2017-11-13 09:56","1007.5","2017-11-13 15:16","24.1","27.4","2017-11-13 14:19","21.5","2017-11-13 04:28","20.0","78","66","2017-11-13 13:59","3.2","350","8.6","350","2017-11-13 11:09","T","0.3","T","2017-11-13 04:13","T","2017-11-13 04:13","0.6","5.5","9.05","5.4","...","...","...","8.4"
"14","1010.8","1013.9","1012.5","2017-11-14 08:55","1009.1","2017-11-14 14:16","24.9","28.9","2017-11-14 11:11","22.9","2017-11-14 02:45","20.7","78","64","2017-11-14 14:27","2.9","350","7.7","340","2017-11-14 18:20","0.0","0.0","0.0","...","0.0","...","6.6","60.1","14.40","4.6","...","...","...","5.0"
"15","1012.0","1015.1","1013.6","2017-11-15 09:31","1010.5","2017-11-15 15:05","25.0","29.8","2017-11-15 13:21","22.3","2017-11-15 05:12","20.2","75","58","2017-11-15 14:41","2.5","360","6.8","360","2017-11-15 23:21","0.0","0.0","0.0","...","0.0","...","3.0","27.4","13.14","5.0","...","...","...","2.5"
"16","1011.5","1014.6","1013.8","2017-11-16 09:01","1009.4","2017-11-16 14:37","25.1","30.8","2017-11-16 12:44","22.2","2017-11-16 03:58","20.2","75","54","2017-11-16 12:37","2.3","350","6.9","30","2017-11-16 09:03","0.0","0.0","0.0","...","0.0","...","9.5","86.8","16.88","4.8","...","...","...","3.1"
"17","1008.5","1011.6","1010.7","2017-11-17 08:14","1006.1","2017-11-17 15:22","26.5","33.4","2017-11-17 12:41","22.6","2017-11-17 06:24","20.1","69","44","2017-11-17 12:41","1.8","360","6.6","250","2017-11-17 13:10","0.0","0.0","0.0","...","0.0","...","9.4","86.0","17.34","4.1","...","...","...","4.5"
"18","1008.4","1011.5","1011.9","2017-11-18 22:40","1006.3","2017-11-18 13:28","25.7","30.5","2017-11-18 11:16","20.4","2017-11-18 23:45","18.7","66","54","2017-11-18 10:25","3.9","350","12.1","360","2017-11-18 15:37","0.0","0.0","0.0","...","0.0","...","9.6","88.0","16.45","7.3","...","...","...","3.1"
"19","1013.2","1016.4","1015.3","2017-11-19 21:47","1011.1","2017-11-19 14:56","22.1","25.7","2017-11-19 14:18","19.3","2017-11-19 06:28","15.3","65","56","2017-11-19 11:50","3.1","350","9.6","350","2017-11-19 01:40","0.0","0.0","0.0","...","0.0","...","0.8","7.3","10.26","13.4","...","...","...","8.1"
"20","1013.9","1017.0","1015.3","2017-11-20 22:42","1011.5","2017-11-20 14:19","22.4","27.7","2017-11-20 14:04","20.0","2017-11-20 06:20","16.8","71","56","2017-11-20 14:03","3.9","350","12.1","330","2017-11-20 15:51","0.0","0.0","0.0","...","0.0","...","6.7","61.5","15.36","8.3","...","...","...","4.6"
"21","1012.6","1015.8","1014.7","2017-11-21 00:01","1010.4","2017-11-21 15:25","23.1","28.1","2017-11-21 12:12","19.6","2017-11-21 02:29","17.9","73","58","2017-11-21 11:31","3.1","350","7.8","350","2017-11-21 20:32","0.0","0.0","0.0","...","0.0","...","9.1","83.7","16.55","9.0","...","...","...","3.9"
"22","1011.2","1014.3","1013.0","2017-11-22 08:32","1008.5","2017-11-22 14:11","22.5","27.4","2017-11-22 14:26","19.3","2017-11-22 22:45","17.7","75","60","2017-11-22 14:01","4.6","350","13.6","340","2017-11-22 18:31","0.0","0.0","0.0","...","0.0","...","2.7","24.9","10.05","5.5","...","...","...","7.6"
"23","1014.1","1017.3","1016.2","2017-11-23 23:18","1012.5","2017-11-23 03:12","20.1","25.0","2017-11-23 13:00","17.4","2017-11-23 22:58","13.2","65","53","2017-11-23 14:13","4.9","350","16.1","330","2017-11-23 04:30","0.0","0.0","0.0","...","0.0","...","6.9","63.6","15.04","7.5","...","...","...","4.9"
"24","1016.6","1019.8","1018.9","2017-11-24 09:36","1014.8","2017-11-24 15:12","20.0","23.7","2017-11-24 13:08","17.6","2017-11-24 00:51","12.7","63","52","2017-11-24 13:41","4.1","350","11.7","330","2017-11-24 13:54","0.0","0.0","0.0","...","0.0","...","0.7","6.5","8.73","9.6","...","...","...","8.5"
"25","1016.7","1019.9","1018.4","2017-11-25 09:01","1014.4","2017-11-25 14:24","21.4","25.6","2017-11-25 11:22","18.5","2017-11-25 02:20","15.1","68","56","2017-11-25 13:32","4.5","350","12.1","340","2017-11-25 09:14","0.0","0.0","0.0","...","0.0","...","9.0","83.1","16.96","10.1","...","...","...","6.4"
"26","1015.4","1018.6","1017.4","2017-11-26 08:31","1013.4","2017-11-26 14:50","22.9","28.2","2017-11-26 12:35","20.4","2017-11-26 02:52","16.9","70","53","2017-11-26 12:35","4.4","350","12.6","350","2017-11-26 16:54","0.0","0.0","0.0","...","0.0","...","4.8","44.4","13.99","11.0","...","...","...","7.5"
"27","1013.4","1016.6","1015.4","2017-11-27 08:40","1011.3","2017-11-27 14:31","22.9","28.5","2017-11-27 13:39","19.8","2017-11-27 04:40","17.9","74","55","2017-11-27 13:36","3.1","360","9.3","340","2017-11-27 01:22","0.0","0.0","0.0","...","0.0","...","5.8","53.7","13.31","8.0","...","...","...","3.9"
"28","1013.7","1016.8","1015.6","2017-11-28 09:19","1012.0","2017-11-28 14:43","24.1","29.0","2017-11-28 14:05","21.2","2017-11-28 04:26","19.9","78","60","2017-11-28 12:05","2.2","350","6.4","290","2017-11-28 13:02","0.0","0.0","0.0","...","0.0","...","9.6","88.9","16.00","4.4","...","...","...","1.0"
"29","1013.7","1016.8","1015.3","2017-11-29 08:32","1011.4","2017-11-29 14:53","24.1","28.5","2017-11-29 13:54","21.6","2017-11-29 00:28","20.0","79","62","2017-11-29 13:51","2.1","350","7.5","350","2017-11-29 21:51","0.0","0.0","0.0","...","0.0","...","8.0","74.2","14.95","5.3","...","...","...","4.9"
"30","1012.3","1015.4","1014.1","2017-11-30 09:20","1009.9","2017-11-30 14:57","23.1","26.8","2017-11-30 14:16","20.5","2017-11-30 23:29","19.4","80","66","2017-11-30 14:15","3.8","350","10.4","360","2017-11-30 18:31","0.0","0.0","0.0","...","0.0","...","3.0","27.8","7.80","3.1","...","...","...","5.9"
