"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.6","1012.6","1011.6","2017-10-01 08:55","1007.2","2017-10-01 16:57","30.6","34.8","2017-10-01 11:24","28.0","2017-10-01 04:52","24.9","72","52","2017-10-01 11:23","1.8","140","8.0","290","2017-10-01 13:17","0.0","0.0","0.0","...","0.0","...","9.6","81.1","21.94","9.8","...","...","...","3.5"
"02","1008.9","1011.9","1010.2","2017-10-02 21:56","1006.8","2017-10-02 15:18","30.5","33.7","2017-10-02 10:40","28.1","2017-10-02 06:24","25.0","73","58","2017-10-02 10:27","1.9","140","7.6","270","2017-10-02 16:40","0.0","0.0","0.0","...","0.0","...","8.1","68.5","19.22","9.0","...","...","...","5.6"
"03","1009.8","1012.9","1011.6","2017-10-03 21:35","1008.2","2017-10-03 14:12","30.4","34.0","2017-10-03 13:31","28.3","2017-10-03 03:34","24.6","72","56","2017-10-03 13:45","2.2","310","10.7","320","2017-10-03 14:05","0.0","0.0","0.0","...","0.0","...","6.0","50.9","15.91","8.6","...","...","...","3.9"
"04","1010.2","1013.2","1012.1","2017-10-04 09:37","1008.2","2017-10-04 16:05","30.3","33.9","2017-10-04 14:08","28.0","2017-10-04 04:11","24.5","72","58","2017-10-04 14:44","2.3","110","9.3","360","2017-10-04 17:00","0.0","0.0","0.0","...","0.0","...","4.8","40.8","15.21","5.3","...","...","...","6.3"
"05","1009.8","1012.8","1011.3","2017-10-05 00:01","1007.9","2017-10-05 15:11","29.7","34.1","2017-10-05 10:56","26.8","2017-10-05 04:24","24.1","72","58","2017-10-05 10:56","2.4","350","8.0","360","2017-10-05 22:34","0.0","0.0","0.0","...","0.0","...","8.3","70.6","19.49","6.4","...","...","...","4.0"
"06","1009.6","1012.7","1010.9","2017-10-06 00:01","1008.0","2017-10-06 15:51","29.9","33.7","2017-10-06 10:09","27.5","2017-10-06 04:57","24.8","75","58","2017-10-06 10:20","1.9","310","7.8","290","2017-10-06 14:57","0.0","0.0","0.0","...","0.0","...","8.1","69.0","19.96","6.1","...","...","...","3.0"
"07","1008.8","1011.8","1010.2","2017-10-07 08:57","1006.8","2017-10-07 16:57","30.2","34.3","2017-10-07 11:12","27.6","2017-10-07 06:17","24.3","71","56","2017-10-07 11:12","1.8","170","8.1","290","2017-10-07 13:41","0.0","0.0","0.0","...","0.0","...","8.8","75.2","19.32","6.5","...","...","...","3.1"
"08","1007.4","1010.5","1009.2","2017-10-08 00:01","1005.2","2017-10-08 16:31","29.9","32.0","2017-10-08 13:10","28.0","2017-10-08 05:18","24.8","74","67","2017-10-08 12:15","1.6","170","4.9","170","2017-10-08 20:54","0.0","0.0","0.0","...","0.0","...","0.4","3.4","8.47","5.9","...","...","...","6.6"
"09","1007.6","1010.7","1008.7","2017-10-09 00:01","1006.2","2017-10-09 14:55","30.4","33.7","2017-10-09 09:41","28.1","2017-10-09 04:35","24.6","72","58","2017-10-09 09:59","1.8","230","7.0","250","2017-10-09 10:59","0.0","0.0","0.0","...","0.0","...","8.3","71.2","19.67","8.9","...","...","...","6.1"
"10","1007.6","1010.7","1009.2","2017-10-10 10:14","1006.2","2017-10-10 15:42","30.6","35.3","2017-10-10 12:37","28.2","2017-10-10 06:09","24.3","70","49","2017-10-10 12:16","1.9","270","6.4","260","2017-10-10 14:40","0.0","0.0","0.0","...","0.0","...","10.9","93.6","22.80","10.0","...","...","...","2.4"
