"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.1","1019.2","1017.6","2019-04-01 08:49","1014.6","2019-04-01 15:22","20.7","23.6","2019-04-01 11:34","19.0","2019-04-01 05:12","15.8","74","66","2019-04-01 11:25","4.4","340","10.1","350","2019-04-01 13:08","0.0","0.0","0.0","...","0.0","...","0.6","4.9","11.26","8.1","...","...","...","8.2"
"02","1014.9","1018.1","1017.3","2019-04-02 08:19","1012.4","2019-04-02 15:04","23.1","29.1","2019-04-02 14:36","18.7","2019-04-02 01:37","17.6","72","54","2019-04-02 14:34","2.6","340","8.1","290","2019-04-02 15:59","0.0","0.0","0.0","...","0.0","...","7.2","58.4","20.60","8.6","...","...","...","5.1"
"03","1013.8","1017.0","1016.4","2019-04-03 08:45","1011.2","2019-04-03 15:30","23.2","28.8","2019-04-03 13:28","20.5","2019-04-03 06:27","18.5","75","56","2019-04-03 13:41","4.8","350","14.1","350","2019-04-03 17:12","0.0","0.0","0.0","...","0.0","...","7.8","63.1","21.41","6.8","...","...","...","3.4"
"04","1012.8","1016.0","1014.5","2019-04-04 08:46","1010.5","2019-04-04 15:27","23.6","28.4","2019-04-04 14:04","20.6","2019-04-04 05:05","19.0","76","62","2019-04-04 14:01","3.6","350","8.7","320","2019-04-04 18:31","0.0","0.0","0.0","...","0.0","...","6.9","55.7","19.59","4.2","...","...","...","5.7"
"05","1010.4","1013.5","1012.8","2019-04-05 00:01","1008.2","2019-04-05 15:24","24.1","28.3","2019-04-05 14:11","21.0","2019-04-05 04:45","19.3","75","58","2019-04-05 14:51","3.3","350","10.6","360","2019-04-05 13:50","0.0","0.0","0.0","...","0.0","...","7.7","62.1","21.58","3.5","...","...","...","3.9"
"06","1010.6","1013.7","1012.1","2019-04-06 09:03","1008.8","2019-04-06 16:06","24.9","28.1","2019-04-06 11:18","22.2","2019-04-06 03:50","19.5","72","61","2019-04-06 11:18","1.8","270","7.8","250","2019-04-06 13:30","0.0","0.0","0.0","...","0.0","...","8.6","69.2","22.44","7.6","...","...","...","4.5"
"07","1010.2","1013.3","1011.8","2019-04-07 07:58","1008.6","2019-04-07 15:36","26.0","29.9","2019-04-07 13:45","22.8","2019-04-07 06:17","20.2","71","57","2019-04-07 13:45","2.0","310","8.7","280","2019-04-07 13:26","0.0","0.0","0.0","...","0.0","...","9.8","78.7","23.88","7.5","...","...","...","1.8"
"08","1010.1","1013.2","1011.5","2019-04-08 10:21","1008.8","2019-04-08 03:47","26.3","29.8","2019-04-08 13:06","23.4","2019-04-08 05:05","21.0","73","60","2019-04-08 12:26","1.8","200","7.6","210","2019-04-08 13:16","0.0","0.0","0.0","...","0.0","...","9.4","75.4","22.11","8.6","...","...","...","3.2"
"09","1009.1","1012.2","1010.9","2019-04-09 00:01","1007.2","2019-04-09 15:25","27.2","32.0","2019-04-09 12:12","23.9","2019-04-09 05:51","21.9","73","57","2019-04-09 12:10","3.1","160","10.9","170","2019-04-09 13:33","0.0","0.0","0.0","...","0.0","...","10.8","86.5","24.93","11.1","...","...","...","1.2"
"10","1008.9","1012.0","1010.4","2019-04-10 09:49","1006.8","2019-04-10 16:45","26.9","30.1","2019-04-10 12:54","25.0","2019-04-10 06:19","22.3","77","63","2019-04-10 11:56","1.9","230","7.3","250","2019-04-10 12:23","0.0","0.0","0.0","...","0.0","...","10.3","82.3","24.60","12.5","...","...","...","2.1"
"11","1008.5","1011.5","1010.3","2019-04-11 22:23","1006.7","2019-04-11 14:57","26.3","30.6","2019-04-11 13:33","22.9","2019-04-11 22:44","21.4","75","61","2019-04-11 10:51","3.1","180","10.9","360","2019-04-11 19:26","0.0","0.0","0.0","...","0.0","...","10.7","85.4","25.37","9.0","...","...","...","1.8"
"12","1011.2","1014.3","1014.1","2019-04-12 21:59","1009.3","2019-04-12 02:18","24.3","29.6","2019-04-12 11:20","20.9","2019-04-12 05:48","19.1","73","61","2019-04-12 11:05","3.6","340","10.9","310","2019-04-12 15:46","0.0","0.0","0.0","...","0.0","...","5.6","44.6","18.53","9.8","...","...","...","5.4"
"13","1011.7","1014.8","1013.6","2019-04-13 09:12","1010.0","2019-04-13 02:43","25.3","30.8","2019-04-13 13:55","21.7","2019-04-13 06:05","19.9","73","54","2019-04-13 14:10","3.1","350","9.4","360","2019-04-13 17:46","0.0","0.0","0.0","...","0.0","...","4.1","32.6","20.28","7.1","...","...","...","8.2"
"14","1010.7","1013.8","1012.0","2019-04-14 09:43","1009.0","2019-04-14 16:30","26.2","31.7","2019-04-14 13:08","22.6","2019-04-14 06:06","21.3","75","58","2019-04-14 13:07","3.7","340","10.2","320","2019-04-14 17:30","0.0","0.0","0.0","...","0.0","...","7.6","60.3","20.82","8.0","...","...","...","4.8"
"15","1010.7","1013.8","1012.4","2019-04-15 21:21","1009.0","2019-04-15 16:26","24.2","28.9","2019-04-15 14:18","21.6","2019-04-15 05:47","19.6","76","59","2019-04-15 15:04","2.8","340","7.4","360","2019-04-15 01:00","0.0","0.0","0.0","...","0.0","...","1.0","7.9","11.26","6.0","...","...","...","8.5"
