"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"21","1004.6","1007.7","1006.2","2020-05-21 10:13","1002.2","2020-05-21 23:46","25.3","26.6","2020-05-21 11:56","24.4","2020-05-21 17:18","23.6","91","79","2020-05-21 03:18","3.1","130","11.0","200","2020-05-21 12:50","53.5","8.9","6.0","2020-05-21 12:58","19.5","2020-05-21 12:28","0.0","0.0","3.70","14.3","...","...","...","9.1"
"22","1002.0","1005.1","1003.4","2020-05-22 08:49","1000.6","2020-05-22 15:10","25.0","26.1","2020-05-22 11:40","24.3","2020-05-22 22:26","24.6","98","96","2020-05-22 00:01","2.5","130","13.5","160","2020-05-22 00:37","176.0","22.7","11.5","2020-05-22 01:27","38.5","2020-05-22 01:23","0.0","0.0","0.69","3.4","...","...","...","9.8"
"23","1003.2","1006.3","1005.3","2020-05-23 22:33","1000.8","2020-05-23 01:16","26.0","27.8","2020-05-23 12:34","24.3","2020-05-23 00:13","24.5","92","80","2020-05-23 12:37","1.5","20","5.5","310","2020-05-23 14:07","1.0","2.5","0.5","2020-05-23 00:40","1.0","2020-05-23 00:30","0.0","0.0","5.55","5.6","...","...","...","9.1"
"24","1006.2","1009.2","1008.3","2020-05-24 23:04","1004.6","2020-05-24 00:31","27.6","32.0","2020-05-24 13:34","25.6","2020-05-24 04:11","23.6","80","53","2020-05-24 14:03","1.4","190","7.3","300","2020-05-24 14:26","0.0","0.0","0.0","...","0.0","...","4.3","32.3","17.72","9.1","...","...","...","7.4"
"25","1007.7","1010.8","1008.7","2020-05-25 09:11","1006.8","2020-05-25 14:18","28.7","32.6","2020-05-25 14:40","26.2","2020-05-25 04:58","22.6","71","46","2020-05-25 12:47","1.9","280","6.6","200","2020-05-25 22:48","0.0","0.0","0.0","...","0.0","...","9.6","72.0","24.51","19.4","...","...","...","6.5"
"26","1007.0","1010.1","1008.2","2020-05-26 00:01","1005.5","2020-05-26 18:05","28.1","31.6","2020-05-26 15:35","25.5","2020-05-26 23:28","24.9","83","65","2020-05-26 15:38","2.7","210","10.2","260","2020-05-26 11:53","54.0","6.0","8.0","2020-05-26 19:43","20.5","2020-05-26 19:16","5.3","39.7","16.93","15.5","...","...","...","8.6"
"27","1006.8","1009.9","1008.3","2020-05-27 10:08","1005.3","2020-05-27 04:10","26.9","30.5","2020-05-27 15:30","24.4","2020-05-27 06:35","24.4","87","64","2020-05-27 15:06","3.1","140","10.1","140","2020-05-27 11:05","96.5","5.0","12.0","2020-05-27 03:10","40.5","2020-05-27 02:40","4.2","31.4","14.78","16.5","...","...","...","8.5"
"28","1008.4","1011.5","1010.1","2020-05-28 21:29","1007.0","2020-05-28 02:43","28.1","32.1","2020-05-28 12:36","24.8","2020-05-28 05:32","24.5","82","57","2020-05-28 12:53","2.4","150","7.8","140","2020-05-28 05:04","8.0","1.8","3.0","2020-05-28 05:16","6.5","2020-05-28 04:48","3.4","25.4","16.63","21.8","...","...","...","6.4"
"29","1008.9","1012.0","1010.3","2020-05-29 22:30","1006.8","2020-05-29 16:30","28.2","31.3","2020-05-29 15:46","26.7","2020-05-29 04:23","25.0","83","63","2020-05-29 16:19","2.5","200","8.4","200","2020-05-29 13:36","0.5","2.5","0.5","2020-05-29 12:06","0.5","2020-05-29 11:16","4.5","33.6","14.19","13.8","...","...","...","6.1"
"30","1009.9","1013.0","1011.1","2020-05-30 08:53","1008.7","2020-05-30 02:50","29.2","32.6","2020-05-30 13:24","26.6","2020-05-30 04:32","24.5","77","57","2020-05-30 12:07","2.4","200","7.9","160","2020-05-30 11:05","0.0","0.0","0.0","...","0.0","...","7.9","59.0","21.08","34.4","...","...","...","5.8"
"31","1009.6","1012.7","1010.9","2020-05-31 08:04","1007.3","2020-05-31 16:13","29.8","33.3","2020-05-31 13:09","27.7","2020-05-31 02:57","24.1","73","52","2020-05-31 10:24","1.8","240","8.4","320","2020-05-31 12:20","0.0","0.0","0.0","...","0.0","...","11.4","85.1","26.94","26.3","...","...","...","4.8"
